origin,destination,cases
160206,220106,1
160206,220504,1
160206,220901,6
160206,220910,1
160210,160201,3
160210,160206,2
160210,160210,2445
160210,160701,1
160210,220910,3
160211,160101,1
160211,160107,1
160211,160112,1
160211,160201,38
160211,160211,3632
160211,220503,3
160211,220504,1
160211,220710,1
160211,220903,1
160211,220907,1
160301,100103,1
160301,130101,1
160301,140119,1
160301,150101,2
160301,150118,1
160301,150135,1
160301,160101,185
160301,160102,1
160301,160103,1
160301,160108,34
160301,160112,7
160301,160113,45
160301,160201,5
160301,160202,1
160301,160206,2
160301,160211,6
160301,160301,19014
160301,160302,27
160301,160303,17
160301,160304,17
160301,160305,25
160301,160401,1
160301,160402,1
160301,160501,1
160301,160506,1
160301,160507,5
160301,160601,2
160301,160701,2
160301,160704,1
160301,160705,1
160301,160706,2
160301,220501,1
160301,220504,1
160301,220901,1
160301,250101,1
160301,250105,1
160301,250107,1
160301,250201,2
160301,250304,1
160302,160101,11
160302,160108,2
160302,160112,1
160302,160113,15
160302,160206,1
160302,160301,11
160302,160302,3929
160302,160303,1
160302,160304,1
160302,160305,3
160302,160501,1
160302,160705,3
160302,221005,1
160303,150135,1
160303,160101,13
160303,160104,1
160303,160108,2
160303,160113,6
160303,160206,1
160303,160211,8
160303,160301,11
160303,160303,4044
160303,160304,1
160303,160706,1
160303,200101,1
160303,220707,1
160303,220901,1
160304,070101,1
160304,150101,1
160304,150136,1
160304,160101,19
160304,160107,1
160304,160108,1
160304,160113,2
160304,160210,1
160304,160301,7
160304,160302,1
160304,160303,1
160304,160304,4591
160304,160305,1
160304,160507,1
160304,250101,1
160305,150108,1
160305,160101,7
160305,160103,1
160305,160108,3
160305,160113,2
160305,160206,3
160305,160301,7
160305,160305,5401
160305,160705,1
160401,140119,1
160401,150107,1
160401,150116,1
160401,150131,2
160401,150140,1
160401,160101,18
160401,160103,1
160401,160104,1
160401,160108,7
160401,160113,4
160401,160201,1
160401,160206,1
160401,160301,1
160401,160401,11993
160401,160402,3
160401,160403,23
160401,160404,11
160401,160501,2
160401,160510,1
160401,160601,4
160401,250301,1
160402,100206,1
160402,150140,1
160402,160101,22
160402,160108,3
160402,160112,1
160402,160113,6
160402,160401,10
160402,160402,7288
160402,160403,3
160402,160404,2
160402,160501,1
160402,160701,1
160402,221001,1
160402,230110,1
160402,250101,1
160403,160101,5
160403,160105,1
160403,160108,2
160403,160112,1
160403,160113,3
160403,160401,21
160403,160403,5374
160404,061201,1
160404,160101,7
160404,160102,1
160404,160108,3
160404,160112,1
160404,160113,1
160404,160401,21
160404,160402,5
160404,160403,1
160404,160404,7100
160404,250101,1
160501,130101,1
160501,150101,1
160501,150113,1
160501,150121,1
160501,160101,52
160501,160104,1
160501,160108,6
160501,160112,5
160501,160113,8
160501,160211,1
160501,160301,3
160501,160305,2
160501,160402,1
160501,160403,1
160501,160501,16404
160501,160502,8
160501,160503,30
160501,160504,26
160501,160505,41
160501,160506,27
160501,160507,11
160501,160508,4
160501,160509,9
160501,160510,33
160501,160511,3
160501,160601,2
160501,160604,2
160501,160605,2
160501,160801,1
160501,160804,1
160501,210101,1
160501,220501,1
160501,250101,2
160501,250106,1
160502,160501,1
160502,160502,868
160503,160101,1
160503,160107,1
160503,160113,2
160503,160501,2
160503,160503,1673
160503,160506,1
160504,160101,3
160504,160107,1
160504,160113,1
160504,160501,2
160504,160504,3572
160504,160505,1
160505,100904,1
160505,150101,1
160505,160108,3
160505,160113,1
160505,160501,7
160505,160504,1
160505,160505,4770
160505,160605,4
160505,250203,1
160506,160101,3
160506,160113,2
160506,160302,1
160506,160501,3
160506,160505,2
160506,160506,2640
160506,160601,1
160506,250304,2
160507,160101,3
160507,160103,12
160507,160104,1
160507,160107,1
160507,160108,1
160507,160113,3
160507,160301,3
160507,160501,3
160507,160505,1
160507,160507,2127
160508,160501,4
160508,160508,273
160508,160804,2
160509,160101,1
160509,160509,574
160510,160101,4
160510,160113,1
160510,160501,4
160510,160507,2
160510,160510,2985
160510,160601,1
160511,010519,1
160511,160101,12
160511,160108,1
160511,160113,3
160511,160511,904
160601,070101,1
160601,080101,2
160601,080104,1
160601,100101,3
160601,100104,1
160601,100604,1
160601,100901,1
160601,150101,7
160601,150136,1
160601,160101,2
160601,160107,1
160601,160113,2
160601,160201,1
160601,160202,1
160601,160401,2
160601,160506,2
160601,160601,16012
160601,160602,5
160601,160603,16
160601,160604,44
160601,160605,38
160601,160606,22
160601,220804,1
160601,250101,30
160601,250102,1
160601,250103,1
160601,250105,2
160601,250201,1
160601,250303,2
160602,160601,6
160602,160602,1054
160602,160604,1
160602,250101,3
160602,250105,1
160602,250107,1
160603,100101,1
160603,160601,5
160603,160602,1
160603,160603,2257
160603,160605,1
160603,250101,4
160603,250103,1
160604,010703,1
160604,100607,1
160604,160601,14
160604,160604,3454
160604,160605,1
160604,160606,2
160604,220604,1
160604,220901,1
160604,250105,2
160605,100101,1
160605,150131,1
160605,150801,1
160605,160101,2
160605,160113,2
160605,160301,2
160605,160501,4
160605,160505,9
160605,160601,2
160605,160605,8738
160605,160606,3
160605,220701,1
160605,250101,4
160605,250103,1
160605,250107,1
160606,150101,2
160606,160404,2
160606,160501,3
160606,160601,6
160606,160602,3
160606,160604,1
160606,160605,10
160606,160606,4306
160606,250101,8
160606,250202,1
160701,060801,2
160701,100704,1
160701,130101,1
160701,140101,1
160701,150101,2
160701,150108,1
160701,150116,1
160701,150118,1
160701,150120,1
160701,150125,1
160701,150132,1
160701,150135,1
160701,150140,1
160701,160101,15
160701,160108,2
160701,160112,1
160701,160113,3
160701,160201,13
160701,160205,1
160701,160206,1
160701,160301,2
160701,160303,3
160701,160504,1
160701,160701,8040
160701,160702,22
160701,160703,9
160701,160704,20
160701,160705,59
160701,160706,9
160701,220101,1
160701,220301,1
160701,220501,1
160701,220901,6
160701,220907,1
160701,220910,2
160701,250101,1
160702,160101,1
160702,160108,1
160702,160112,1
160702,160113,1
160702,160201,1
160702,160211,1
160702,160701,13
160702,160702,4611
160702,160705,1
160702,250101,1
160702,250105,1
160703,010201,4
160703,010203,1
160703,010205,5
160703,010206,1
160703,010401,4
160703,060101,1
160703,060801,7
160703,060901,1
160703,100404,1
160703,130101,2
160703,140101,1
160703,140112,1
160703,150101,3
160703,150140,1
160703,160107,1
160703,160108,1
160703,160201,2
160703,160701,23
160703,160702,2
160703,160703,4564
160703,160704,14
160703,160705,1
160703,200101,1
160703,220203,1
160703,220401,1
160703,220901,1
160704,150116,1
160704,160107,1
160704,160501,1
160704,160701,17
160704,160703,2
160704,160704,1914
160704,160705,1
160704,220101,1
160705,160101,2
160705,160108,2
160705,160113,2
160705,160201,2
160705,160206,2
160705,160701,5
160705,160705,2936
160705,160706,1
160706,010706,2
160706,060101,2
160706,060801,10
160706,140101,2
160706,150101,1
160706,150105,1
160706,150140,3
160706,150732,1
160706,160101,1
160706,160103,1
160706,160108,4
160706,160112,1
160706,160201,4
160706,160701,30
160706,160705,1
160706,160706,7878
160706,220901,1
160801,110101,1
160801,150118,1
160801,160101,19
160801,160107,1
160801,160108,2
160801,160112,1
160801,160113,5
160801,160801,2394
160801,160802,3
160801,160804,2
160802,160801,1
160802,160802,371
160803,150132,1
160803,160101,7
160803,160113,1
160803,160803,1199
160804,160101,2
160804,160801,3
160804,160804,876
170101,010701,1
170101,020104,1
170101,030201,2
170101,040101,10
170101,040104,1
170101,040110,1
170101,040126,2
170101,050101,2
170101,060801,1
170101,070101,1
170101,080101,78
170101,080104,9
170101,080105,11
170101,080106,10
170101,080107,1
170101,080108,22
170101,080201,2
170101,080202,1
170101,080203,1
170101,080205,1
170101,080207,2
170101,080301,1
170101,080306,1
170101,080401,3
170101,080402,1
170101,080408,6
170101,080501,1
170101,080601,14
170101,080604,1
170101,080608,4
170101,080701,1
170101,080805,1
170101,080901,10
170101,080902,1
170101,080904,1
170101,080906,1
170101,081001,1
170101,081002,1
170101,081003,1
170101,081009,1
170101,081106,1
170101,081201,6
170101,081202,1
170101,081203,3
170101,081209,3
170101,081210,2
170101,081211,1
170101,081212,1
170101,081301,1
170101,081302,2
170101,081306,1
170101,090101,1
170101,100101,2
170101,110101,2
170101,110501,1
170101,120101,2
170101,120117,1
170101,130101,3
170101,130104,1
170101,140101,3
170101,150101,41
170101,150104,1
170101,150107,1
170101,150108,1
170101,150113,3
170101,150114,7
170101,150115,3
170101,150116,3
170101,150117,3
170101,150118,4
170101,150121,1
170101,150122,4
170101,150125,2
170101,150128,1
170101,150131,3
170101,150132,2
170101,150135,1
170101,150140,7
170101,150143,1
170101,150732,1
170101,150801,1
170101,150810,1
170101,160101,3
170101,170101,58614
170101,170102,171
170101,170103,615
170101,170104,263
170101,170201,32
170101,170202,6
170101,170203,38
170101,170204,22
170101,170301,39
170101,170302,54
170101,170303,111
170101,190101,2
170101,200101,2
170101,210101,30
170101,210201,2
170101,210204,2
170101,210206,1
170101,210401,1
170101,210402,1
170101,210701,1
170101,211101,19
170101,211201,1
170101,211209,1
170101,220101,1
170101,230101,4
170101,230110,2
170101,250101,15
170101,250105,1
170101,250107,1
170101,250202,1
170101,250301,1
170102,010205,1
170102,020104,1
170102,040101,2
170102,040129,2
170102,050101,1
170102,080101,30
170102,080104,3
170102,080105,14
170102,080106,4
170102,080108,7
170102,080201,2
170102,080302,1
170102,080303,1
170102,080401,1
170102,080408,1
170102,080505,1
170102,080601,8
170102,080606,1
170102,080902,2
170102,080906,1
170102,081103,1
170102,081201,7
170102,081203,2
170102,081204,2
170102,081205,1
170102,081209,3
170102,081210,3
170102,081211,1
170102,081301,1
170102,110101,1
170102,150101,2
170102,150110,1
170102,160113,1
170102,170101,93
170102,170102,7334
170102,170103,7
170102,170104,3
170102,170201,5
170102,170202,1
170102,170203,10
170102,170204,13
170102,170303,2
170102,210101,4
170102,210201,1
170102,210211,1
170102,210301,1
170102,210303,4
170102,210309,17
170102,210501,1
170102,210805,2
170102,210808,2
170102,210901,1
170102,211101,18
170102,211201,2
170102,211202,1
170102,250101,1
170103,030101,1
170103,040101,1
170103,040126,1
170103,080101,1
170103,080104,2
170103,080105,2
170103,080106,1
170103,080301,1
170103,080911,1
170103,150101,2
170103,150130,1
170103,150140,2
170103,150732,1
170103,170101,1933
170103,170102,20
170103,170103,6321
170103,170104,29
170103,170201,6
170103,170203,3
170103,170204,2
170103,170301,6
170103,170302,15
170103,170303,48
170103,210101,1
170103,211101,3
170103,250104,1
170103,250105,3
170104,080101,10
170104,080308,1
170104,080401,3
170104,080508,1
170104,080601,2
170104,080901,1
170104,080902,2
170104,081201,3
170104,081206,1
170104,081209,1
170104,081212,1
170104,130101,1
170104,150128,1
170104,160108,1
170104,170101,109
170104,170102,12
170104,170103,3
170104,170104,3363
170104,170203,5
170104,170302,1
170104,211101,4
170104,211201,1
170201,080101,15
170201,080104,2
170201,080105,6
170201,080106,1
170201,080107,1
170201,080108,7
170201,081106,6
170201,150101,2
170201,150117,1
170201,150118,1
170201,170101,3
170201,170201,1635
170201,170202,21
170201,211101,2
170201,250203,1
170202,080101,3
170202,080105,1
170202,080108,1
170202,081106,1
170202,170101,4
170202,170201,5
170202,170202,774
170202,170203,1
170203,040101,1
170203,080101,16
170203,080104,2
170203,080105,1
170203,080106,1
170203,080108,1
170203,080601,2
170203,080901,2
170203,081301,1
170203,150116,1
170203,150122,1
170203,150801,1
170203,170101,18
170203,170102,2
170203,170104,2
170203,170203,4033
170203,170204,1
170203,211101,4
170203,230101,1
170203,250101,1
170204,040101,3
170204,080101,36
170204,080104,4
170204,080105,7
170204,080106,7
170204,080108,7
170204,080207,1
170204,080401,1
170204,080406,1
170204,080601,10
170204,080602,1
170204,080604,1
170204,080704,1
170204,080801,1
170204,080901,1
170204,081201,1
170204,150101,6
170204,150103,1
170204,150118,1
170204,150136,1
170204,170101,27
170204,170102,4
170204,170103,2
170204,170104,2
170204,170203,11
170204,170204,5563
170204,180101,1
170204,210101,5
170204,210204,1
170204,210301,2
170204,210309,5
170204,211101,22
170204,211202,1
170301,040101,1
170301,080101,1
170301,081203,1
170301,170101,21
170301,170103,1
170301,170301,1568
170301,170302,6
170302,080101,2
170302,080105,1
170302,080106,1
170302,080108,1
170302,080301,1
170302,150101,3
170302,150113,1
170302,150135,1
170302,170101,78
170302,170102,1
170302,170103,6
170302,170104,1
170302,170301,30
170302,170302,3755
170302,170303,62
170302,210309,1
170303,060801,1
170303,080101,2
170303,080108,2
170303,150110,1
170303,170101,31
170303,170103,10
170303,170104,1
170303,170301,1
170303,170302,13
170303,170303,1796
170303,210308,1
170303,250101,2
180101,020101,1
180101,020801,1
180101,030709,2
180101,040101,234
180101,040102,3
180101,040103,6
180101,040104,14
180101,040106,3
180101,040107,3
180101,040108,14
180101,040109,4
180101,040110,3
180101,040112,23
180101,040116,1
180101,040117,1
180101,040122,6
180101,040124,1
180101,040126,26
180101,040128,3
180101,040129,19
180101,040201,5
180101,040203,2
180101,040206,2
180101,040301,1
180101,040312,1
180101,040313,1
180101,040401,2
180101,040409,2
180101,040410,1
180101,040413,2
180101,040501,2
180101,040505,5
180101,040520,4
180101,040601,3
180101,040607,1
180101,040701,8
180101,040702,9
180101,040704,3
180101,040706,3
180101,040808,1
180101,080503,1
180101,080601,1
180101,110101,1
180101,120101,1
180101,120129,1
180101,130101,4
180101,140101,4
180101,140112,1
180101,150101,39
180101,150105,1
180101,150108,1
180101,150117,1
180101,150118,1
180101,150128,1
180101,150130,1
180101,150131,6
180101,150135,1
180101,150136,4
180101,150801,2
180101,180101,44411
180101,180102,170
180101,180103,30
180101,180104,1167
180101,180105,78
180101,180106,895
180101,180201,41
180101,180202,46
180101,180203,7
180101,180204,59
180101,180205,2
180101,180206,7
180101,180207,1
180101,180208,6
180101,180209,20
180101,180210,12
180101,180211,3
180101,180301,265
180101,180302,1
180101,180303,23
180101,210101,99
180101,210102,3
180101,210104,1
180101,210105,1
180101,210106,3
180101,210111,7
180101,210112,2
180101,210113,12
180101,210201,2
180101,210301,1
180101,210309,1
180101,210401,5
180101,210402,3
180101,210406,1
180101,210407,2
180101,210501,13
180101,210503,2
180101,210504,1
180101,210505,1
180101,210601,3
180101,210602,1
180101,210705,2
180101,210706,1
180101,210801,1
180101,211002,2
180101,211101,32
180101,211201,1
180101,211210,1
180101,211303,1
180101,211307,1
180101,230101,234
180101,230102,5
180101,230103,1
180101,230104,10
180101,230107,5
180101,230108,10
180101,230109,4
180101,230110,8
180101,230201,5
180101,230202,1
180101,230203,2
180101,230301,43
180101,230302,175
180101,230303,12
180101,230401,8
180102,040101,1
180102,060101,1
180102,070102,1
180102,150112,1
180102,150117,1
180102,150131,1
180102,180101,28
180102,180102,1489
180102,180103,2
180102,180104,2
180102,180105,13
180102,180202,2
180102,180301,2
180102,210101,1
180102,210501,2
180102,210504,2
180102,211101,2
180102,230101,1
180102,230206,1
180103,040101,1
180103,180101,13
180103,180102,8
180103,180103,509
180103,180105,6
180103,180106,1
180103,210101,1
180103,210307,1
180103,230101,2
180104,040101,31
180104,040103,2
180104,040104,1
180104,040108,3
180104,040112,2
180104,040117,1
180104,040122,1
180104,040123,3
180104,040126,3
180104,040129,1
180104,040501,1
180104,040607,1
180104,040706,1
180104,080101,1
180104,100206,1
180104,110101,1
180104,150101,1
180104,150108,1
180104,150113,1
180104,150118,1
180104,150132,1
180104,180101,2034
180104,180102,22
180104,180103,2
180104,180104,3706
180104,180105,13
180104,180106,186
180104,180201,6
180104,180202,10
180104,180204,4
180104,180209,7
180104,180210,2
180104,180301,37
180104,180303,6
180104,210101,5
180104,210102,1
180104,210106,2
180104,210113,8
180104,210402,1
180104,210601,2
180104,211001,1
180104,211101,5
180104,230101,33
180104,230103,4
180104,230104,1
180104,230108,1
180104,230110,1
180104,230111,1
180104,230201,1
180104,230203,1
180104,230301,8
180104,230302,27
180104,230303,6
180105,040101,3
180105,180101,37
180105,180102,3
180105,180103,3
180105,180104,2
180105,180105,1080
180105,210101,2
180105,211101,3
180105,230101,1
180106,040101,35
180106,040104,2
180106,040110,1
180106,040112,3
180106,040117,1
180106,040126,3
180106,040129,6
180106,040501,1
180106,040520,1
180106,040702,1
180106,080104,1
180106,130101,2
180106,140101,1
180106,150101,8
180106,150112,2
180106,150113,3
180106,150130,2
180106,150131,1
180106,150137,1
180106,150140,2
180106,180101,255
180106,180102,4
180106,180104,30
180106,180105,1
180106,180106,3379
180106,180201,1
180106,180202,1
180106,180203,1
180106,180204,2
180106,180209,1
180106,180301,11
180106,210101,2
180106,210102,1
180106,210111,1
180106,230101,9
180106,230104,2
180106,230110,1
180106,230111,1
180106,230301,1
180106,230302,3
180106,230303,2
180201,040101,35
180201,040102,1
180201,040103,2
180201,040104,2
180201,040107,2
180201,040110,2
180201,040112,5
180201,040122,4
180201,040123,1
180201,040124,1
180201,040126,4
180201,040129,12
180201,040704,1
180201,070101,1
180201,130101,3
180201,150101,4
180201,150112,1
180201,150130,1
180201,180101,9
180201,180102,1
180201,180104,1
180201,180105,1
180201,180106,1
180201,180201,2042
180201,180203,27
180201,180205,3
180201,180208,13
180201,180209,4
180201,180210,4
180201,180301,2
180201,210101,2
180201,230101,2
180202,040101,3
180202,040104,1
180202,180101,5
180202,180105,2
180202,180202,492
180203,040101,4
180203,040104,1
180203,040105,2
180203,040107,1
180203,040110,1
180203,040112,1
180203,040122,2
180203,040126,2
180203,040129,1
180203,180201,24
180203,180203,574
180203,180208,5
180203,180210,2
180203,210101,1
180203,230302,1
180204,040101,25
180204,040106,1
180204,040109,1
180204,040110,1
180204,040111,2
180204,040112,20
180204,040119,1
180204,040122,1
180204,040125,1
180204,040129,2
180204,040305,1
180204,040516,1
180204,140301,1
180204,150116,1
180204,180101,27
180204,180102,3
180204,180106,1
180204,180201,3
180204,180204,1691
180204,180208,1
180204,180209,1
180204,180210,5
180204,180211,4
180204,180301,1
180204,210101,16
180204,210109,1
180204,210111,5
180204,210113,4
180204,211101,1
180204,230101,5
180204,230110,7
180205,040101,21
180205,040102,2
180205,040103,1
180205,040104,4
180205,040108,1
180205,040112,3
180205,040122,6
180205,040124,1
180205,040129,4
180205,040702,1
180205,180204,1
180205,180205,343
180205,180208,3
180206,040101,6
180206,040104,2
180206,040106,1
180206,040109,3
180206,040112,13
180206,040129,2
180206,040801,1
180206,180101,5
180206,180202,2
180206,180204,5
180206,180206,334
180206,180210,7
180206,180211,5
180206,210607,1
180206,211101,4
180207,040101,1
180207,040103,1
180207,040106,1
180207,040520,2
180207,180101,1
180207,180207,268
180207,180208,1
180207,180210,19
180208,040101,31
180208,040104,6
180208,040105,2
180208,040106,2
180208,040107,1
180208,040109,2
180208,040110,1
180208,040112,3
180208,040115,1
180208,040122,10
180208,040123,2
180208,040126,2
180208,040128,1
180208,040129,16
180208,040206,1
180208,040505,1
180208,040519,2
180208,040520,1
180208,040608,1
180208,140301,1
180208,180101,2
180208,180201,2
180208,180205,9
180208,180208,1397
180208,180301,1
180208,210702,1
180208,211201,1
180208,230104,1
180208,230302,2
180209,040101,8
180209,040112,1
180209,040122,2
180209,040129,2
180209,040501,1
180209,080101,1
180209,080108,1
180209,180101,3
180209,180102,1
180209,180106,1
180209,180201,5
180209,180209,329
180210,040101,12
180210,040107,1
180210,040109,2
180210,040110,3
180210,040112,13
180210,040126,2
180210,040129,7
180210,040206,1
180210,180101,3
180210,180201,1
180210,180203,1
180210,180204,10
180210,180206,3
180210,180207,6
180210,180208,1
180210,180210,1060
180210,180211,1
180210,210101,1
180210,210608,1
180210,230103,1
180211,040101,7
180211,040106,1
180211,040107,1
180211,040112,7
180211,040129,1
180211,180101,3
180211,180204,1
180211,180210,8
180211,180211,421
180211,180301,1
180211,211101,1
180301,040101,201
180301,040102,2
180301,040103,7
180301,040104,10
180301,040107,3
180301,040108,35
180301,040109,2
180301,040110,4
180301,040112,17
180301,040115,1
180301,040116,1
180301,040117,1
180301,040119,1
180301,040122,3
180301,040123,12
180301,040124,18
180301,040125,1
180301,040126,27
180301,040127,1
180301,040128,1
180301,040129,38
180301,040201,10
180301,040206,1
180301,040303,1
180301,040305,1
180301,040307,3
180301,040413,1
180301,040501,1
180301,040505,4
180301,040516,3
180301,040520,4
180301,040701,19
180301,040702,3
180301,040704,10
180301,040705,1
180301,040706,4
180301,040801,1
180301,070101,1
180301,070102,1
180301,080101,1
180301,100101,2
180301,120101,1
180301,120114,2
180301,130101,1
180301,140101,2
180301,140112,2
180301,140301,1
180301,150101,20
180301,150103,1
180301,150105,1
180301,150108,3
180301,150113,5
180301,150117,1
180301,150122,1
180301,150131,1
180301,150132,1
180301,150136,1
180301,150137,2
180301,150140,4
180301,180101,335
180301,180102,6
180301,180104,13
180301,180105,1
180301,180106,148
180301,180201,8
180301,180202,1
180301,180203,1
180301,180204,5
180301,180207,1
180301,180208,4
180301,180209,1
180301,180210,5
180301,180301,44005
180301,180302,27
180301,180303,1135
180301,200101,1
180301,210101,30
180301,210102,14
180301,210106,3
180301,210112,2
180301,210113,1
180301,210210,1
180301,210401,1
180301,210402,2
180301,210407,1
180301,210501,9
180301,210503,4
180301,210504,1
180301,210601,1
180301,210705,1
180301,210709,1
180301,210710,1
180301,211101,12
180301,211206,1
180301,211301,1
180301,211303,1
180301,211305,1
180301,230101,273
180301,230102,4
180301,230103,3
180301,230104,17
180301,230107,2
180301,230108,14
180301,230109,22
180301,230110,12
180301,230111,11
180301,230201,2
180301,230202,1
180301,230301,44
180301,230302,339
180301,230303,16
180301,230401,4
180301,250101,1
180302,040101,3
180302,040108,2
180302,040109,1
180302,040126,2
180302,040201,1
180302,040206,1
180302,130101,1
180302,180101,26
180302,180104,1
180302,180106,2
180302,180201,1
180302,180204,1
180302,180301,1543
180302,180302,914
180302,180303,63
180302,210101,6
180302,210102,1
180302,210403,1
180302,211101,1
180302,230101,6
180302,230104,2
180302,230110,1
180302,230111,2
180302,230301,5
180302,230302,16
180303,021801,3
180303,040101,39
180303,040102,1
180303,040103,1
180303,040108,2
180303,040110,2
180303,040117,2
180303,040123,2
180303,040124,4
180303,040126,7
180303,040129,7
180303,040201,1
180303,040701,1
180303,040702,1
180303,040706,1
180303,050101,1
180303,130101,2
180303,150101,6
180303,150113,1
180303,150120,1
180303,150122,1
180303,150131,1
180303,150136,1
180303,150140,2
180303,180101,31
180303,180103,1
180303,180104,2
180303,180106,10
180303,180201,2
180303,180301,949
180303,180302,2
180303,180303,1882
180303,200101,1
180303,211001,1
180303,230101,30
180303,230102,1
180303,230103,1
180303,230107,1
180303,230108,1
180303,230301,1
180303,230302,27
190101,021403,1
190101,040126,1
190101,050303,1
190101,070101,3
190101,100101,26
190101,100102,24
190101,100103,4
190101,100108,1
190101,100109,1
190101,100111,10
190101,100201,3
190101,100206,1
190101,100207,2
190101,100301,2
190101,100601,2
190101,101006,18
190101,101007,5
190101,120101,34
190101,120107,3
190101,120114,30
190101,120121,1
190101,120125,5
190101,120130,1
190101,120134,1
190101,120205,1
190101,120401,3
190101,120434,1
190101,120501,10
190101,120502,9
190101,120701,7
190101,120801,25
190101,120803,3
190101,120805,8
190101,120807,1
190101,120808,1
190101,120810,10
190101,120906,1
190101,130101,1
190101,150101,25
190101,150103,15
190101,150105,4
190101,150106,1
190101,150108,2
190101,150111,1
190101,150112,1
190101,150113,4
190101,150114,1
190101,150115,4
190101,150116,1
190101,150118,2
190101,150119,2
190101,150121,2
190101,150123,2
190101,150125,1
190101,150130,4
190101,150131,3
190101,150132,7
190101,150133,1
190101,150134,1
190101,150135,2
190101,150136,2
190101,150137,4
190101,150140,6
190101,150141,1
190101,150142,1
190101,150401,1
190101,150509,2
190101,150601,2
190101,150705,3
190101,150709,1
190101,150716,1
190101,150801,1
190101,150804,1
190101,150901,34
190101,150904,4
190101,150906,1
190101,151002,1
190101,160113,1
190101,190101,13202
190101,190102,19
190101,190103,39
190101,190104,161
190101,190105,35
190101,190106,14
190101,190107,77
190101,190108,153
190101,190109,261
190101,190110,19
190101,190111,319
190101,190112,71
190101,190113,2770
190101,190201,70
190101,190202,11
190101,190203,2
190101,190204,4
190101,190205,2
190101,190206,34
190101,190207,6
190101,190208,4
190101,190301,7
190101,190304,1
190101,190305,4
190101,190306,2
190101,190307,2
190101,250101,1
190102,100102,1
190102,100111,1
190102,100207,2
190102,120101,4
190102,120114,2
190102,120401,1
190102,120502,1
190102,120601,1
190102,120801,1
190102,150101,1
190102,150103,3
190102,150106,1
190102,150108,1
190102,150114,1
190102,150117,1
190102,150132,2
190102,150709,1
190102,190101,2
190102,190102,2463
190102,190103,1
190102,190104,2
190102,190105,8
190102,190107,7
190102,190110,1
190102,190111,8
190102,190112,2
190102,190113,64
190102,190206,1
190102,190301,5
190102,190303,19
190102,190306,1
190102,190307,1
190103,100101,43
190103,100102,43
190103,100103,2
190103,100109,1
190103,100111,18
190103,100201,11
190103,100202,1
190103,100205,2
190103,100207,18
190103,100301,2
190103,100501,1
190103,100601,1
190103,101001,1
190103,101002,1
190103,101006,2
190103,101007,1
190103,120101,8
190103,120107,1
190103,120114,5
190103,120134,1
190103,120303,1
190103,120416,1
190103,120601,1
190103,120607,1
190103,120801,7
190103,120805,3
190103,120810,1
190103,150101,10
190103,150103,3
190103,150108,1
190103,150110,2
190103,150113,1
190103,150115,3
190103,150117,1
190103,150122,1
190103,150128,2
190103,150130,1
190103,150132,1
190103,150135,1
190103,150136,1
190103,150137,1
190103,150143,1
190103,150509,1
190103,150705,3
190103,150901,7
190103,190101,55
190103,190102,2
190103,190103,3390
190103,190104,27
190103,190105,1
190103,190106,3
190103,190107,7
190103,190108,41
190103,190110,22
190103,190111,20
190103,190112,1
190103,190113,272
190103,190201,3
190103,190206,1
190103,190301,2
190103,190302,2
190103,190307,1
190103,250101,1
190104,020101,2
190104,021801,1
190104,040101,1
190104,070101,1
190104,080108,2
190104,100101,13
190104,100102,3
190104,100111,4
190104,100201,1
190104,100608,1
190104,120101,27
190104,120107,2
190104,120114,13
190104,120125,2
190104,120201,1
190104,120305,2
190104,120401,1
190104,120501,4
190104,120502,1
190104,120503,1
190104,120701,3
190104,120708,1
190104,120801,2
190104,120805,1
190104,120807,3
190104,120810,2
190104,120904,1
190104,130101,1
190104,150101,11
190104,150103,2
190104,150108,1
190104,150110,1
190104,150112,2
190104,150114,3
190104,150115,2
190104,150117,1
190104,150118,5
190104,150122,1
190104,150124,1
190104,150128,3
190104,150130,2
190104,150136,2
190104,150137,2
190104,150140,3
190104,150203,1
190104,150401,1
190104,150601,2
190104,150705,1
190104,150805,1
190104,150901,2
190104,150904,1
190104,150906,1
190104,180101,1
190104,190101,53
190104,190103,1
190104,190104,5751
190104,190107,4
190104,190108,3
190104,190109,2
190104,190111,25
190104,190112,2
190104,190113,131
190104,190201,4
190104,190202,1
190104,190206,1
190105,100101,2
190105,100102,1
190105,100111,1
190105,120101,2
190105,120114,2
190105,120119,1
190105,120201,1
190105,120405,1
190105,120501,14
190105,120502,58
190105,120701,2
190105,120801,1
190105,120805,1
190105,120810,2
190105,150101,2
190105,150103,13
190105,150108,2
190105,150112,1
190105,150113,1
190105,150114,1
190105,150115,1
190105,150118,2
190105,150131,1
190105,150132,1
190105,150142,1
190105,150509,1
190105,150705,1
190105,190101,51
190105,190102,5
190105,190103,2
190105,190104,16
190105,190105,2063
190105,190107,6
190105,190108,1
190105,190109,2
190105,190110,4
190105,190111,28
190105,190112,6
190105,190113,143
190105,190201,2
190105,190206,1
190105,190301,2
190105,190302,1
190105,190305,1
190106,100102,7
190106,100111,11
190106,100201,1
190106,100207,2
190106,100307,1
190106,100317,1
190106,100801,1
190106,101006,1
190106,120114,3
190106,120306,1
190106,120416,1
190106,120801,1
190106,120805,2
190106,120810,2
190106,150103,1
190106,150106,1
190106,150114,1
190106,150117,1
190106,150132,1
190106,150133,1
190106,150137,1
