ubigeo,o3
140304,0.11739919166666667
140305,0.11721858333333333
140306,0.11809738333333333
140307,0.11701126666666667
140308,0.11760090833333334
140309,0.1174217
140310,0.117142525
140311,0.11756979166666667
140312,0.11725079166666666
150101,0.11820795
150102,0.11799671666666667
150103,0.11838032500000001
150104,0.11817757500000001
150105,0.1182974
150106,0.11789245833333334
150107,0.11752589166666666
150108,0.11802718333333334
150109,0.11816713333333334
150110,0.11781645833333333
150111,0.11846151666666667
150112,0.117975125
150113,0.11829009166666667
150114,0.11856190833333334
150115,0.11837579166666666
150116,0.118133675
150117,0.11792760000000001
150118,0.11757861666666666
150119,0.11841241666666667
150120,0.11816881666666666
150121,0.11821481666666667
150122,0.11834703333333334
150123,0.11854532500000001
150124,0.118107
150125,0.11780664166666667
150126,0.118457725
150127,0.11849319166666666
150128,0.11816485
150129,0.11897613333333333
150130,0.11849031666666666
150131,0.11830860833333333
150132,0.11809738333333333
150133,0.11850574166666666
150134,0.11859865833333333
150135,0.11786929166666667
150136,0.11801225833333333
150137,0.11872653333333333
150138,0.118325675
150139,0.11824533333333333
150140,0.118500975
150141,0.11828699166666666
150142,0.11787215833333334
150143,0.11842698333333333
150201,0.11778879166666667
150202,0.11749335833333333
150203,0.11756565833333334
150204,0.11775795
150205,0.11769970833333333
150301,0.11631720833333334
150302,0.11608530833333333
150303,0.11664024166666667
150304,0.11665838333333334
150305,0.11675654166666667
150401,0.11724232500000001
150402,0.116497575
150403,0.11683005833333333
150404,0.11673826666666667
150405,0.11661598333333334
150406,0.116991225
150407,0.117031175
150501,0.11829576666666666
150502,0.11862259166666667
150503,0.117851625
150504,0.11858733333333334
150505,0.118282825
150506,0.11813629166666667
150507,0.11859646666666666
150508,0.11713721666666667
150509,0.11862449166666666
150510,0.11831645
150511,0.11671695833333333
150512,0.11854025833333333
150513,0.11841065833333334
150514,0.11821544166666667
150515,0.11852979166666666
150516,0.11662105833333333
150601,0.117607625
150602,0.11669159166666666
150603,0.11708471666666667
150604,0.117575
150605,0.1178624
150606,0.11676169166666667
150607,0.11654051666666666
150608,0.11653326666666666
150609,0.11691266666666666
150610,0.11680739166666666
150611,0.11672004999999999
150612,0.11672269166666667
150701,0.11703225833333333
150702,0.11721266666666667
150703,0.11662160833333333
150704,0.116202225
150705,0.11597836666666667
150706,0.117043375
150707,0.11653900833333333
150708,0.116286925
150709,0.11656464166666666
150710,0.11709909166666667
150711,0.11701739166666666
150712,0.11626170833333334
150713,0.117024475
150714,0.116801325
150715,0.11662765
150716,0.11705760833333334
150717,0.11651015833333334
150718,0.11671155
150719,0.11662053333333333
150720,0.11644095
150721,0.11644598333333334
150722,0.11634638333333333
150723,0.11653819166666667
150724,0.116508325
150725,0.11686581666666666
150726,0.11640705
150727,0.116593475
150728,0.11681860833333334
150729,0.116322575
150730,0.116544625
150731,0.11757806666666668
150732,0.11672076666666667
150801,0.11816694999999999
150802,0.11707765
150803,0.11828619166666667
150804,0.11670249166666667
150805,0.11814119166666666
150806,0.11785980833333333
150807,0.117095175
150808,0.116771225
150809,0.11602595
150810,0.11812469166666667
150811,0.11723774166666667
150812,0.117874475
150901,0.11624753333333333
150902,0.11676181666666667
150903,0.11685730833333333
150904,0.11683446666666666
150905,0.116521325
150906,0.11631050833333334
151001,0.11597020833333334
151002,0.115623625
151003,0.11628676666666667
151004,0.11638608333333333
151005,0.11641800833333334
151006,0.11633051666666666
151007,0.115969
151008,0.11630399166666666
151009,0.11681525
151010,0.11631924166666667
151011,0.11604535
151012,0.11650971666666667
151013,0.11638435833333333
151014,0.115627275
151015,0.11678829166666667
151016,0.11589156666666667
151017,0.116294725
151018,0.11580348333333333
151019,0.11652493333333333
151020,0.11659535
151021,0.1158796
151022,0.11691469166666667
151023,0.11600059166666667
151024,0.1165934
151025,0.11702570833333334
151026,0.1163826
151027,0.11681676666666667
151028,0.11604803333333333
151029,0.11693284166666666
151030,0.11592286666666667
151031,0.11637645
151032,0.11699786666666667
151033,0.11549240833333334
160101,0.1180573
160102,0.11810504166666666
160103,0.11817293333333333
160104,0.11807515
160105,0.11814959166666666
160106,0.118116075
160107,0.11827736666666666
160108,0.11809345833333333
160110,0.118363875
160112,0.11793880833333334
160113,0.11810535833333333
160201,0.11789335833333334
160202,0.11779656666666667
160205,0.11781095833333333
160206,0.11793413333333333
160210,0.11777549166666668
160211,0.1177401
160301,0.11807749166666667
160302,0.11797770833333333
160303,0.118142
160304,0.11808995
160305,0.11803094166666667
160401,0.11830616666666667
160402,0.11825399166666667
160403,0.11823655
160404,0.11829718333333333
160501,0.11794510833333333
160502,0.11794285833333333
160503,0.117837325
160504,0.117938975
160505,0.1179528
160506,0.11786229166666667
160507,0.118083425
160508,0.11790870833333333
160509,0.11785696666666666
160510,0.11795485833333333
160511,0.118011575
160601,0.11776865833333333
160602,0.11774551666666666
160603,0.118015175
160604,0.11761604166666667
160605,0.11777892499999999
160606,0.11777796666666666
160701,0.11786805833333333
160702,0.117798825
160703,0.11797586666666666
160704,0.11782344166666667
160705,0.1180118
160706,0.11806849166666666
160801,0.118229925
160802,0.11839574166666667
160803,0.11844616666666667
160804,0.11829611666666667
170101,0.11848446666666666
170102,0.11846168333333333
170103,0.11859544166666666
170104,0.11860830833333333
170201,0.11821403333333333
170202,0.118236175
170203,0.118319125
170204,0.11811895833333333
170301,0.11837335833333333
170302,0.11855231666666667
170303,0.11849929166666667
180101,0.119422525
180102,0.11757728333333334
180103,0.117969275
180104,0.1192061
180105,0.11781649166666666
180106,0.118348525
180201,0.11814980833333333
180202,0.117389625
180203,0.11803850833333333
180204,0.117349275
180205,0.1189055
180206,0.11725120833333333
180207,0.11773881666666666
180208,0.11816279166666667
180209,0.11805776666666666
180210,0.11738836666666666
180211,0.1173899
180301,0.12080866666666668
180302,0.1202487
180303,0.12106611666666667
190101,0.11598173333333334
190102,0.11676703333333334
190103,0.11579960833333333
190104,0.11609845
190105,0.11614363333333333
190106,0.11607340833333334
190107,0.11671328333333333
190108,0.11572236666666666
190109,0.11605905
190110,0.11603841666666667
190111,0.115889325
190112,0.11565364166666667
190113,0.11575250833333334
190201,0.11632955
190202,0.11614974166666667
190203,0.11588085833333334
190204,0.11658698333333334
190205,0.11607985833333333
190206,0.11593135833333333
190207,0.11654804166666667
190208,0.11623291666666667
190301,0.11677660833333334
190302,0.11688575833333334
190303,0.1172417
190304,0.117370925
190305,0.117398275
190306,0.11758785833333334
190307,0.11716005833333333
190308,0.11771274166666666
200101,0.11758660833333333
200104,0.11739318333333333
200105,0.11759131666666667
200107,0.11758768333333333
200108,0.11764884166666667
200109,0.1176166
200110,0.117474325
200111,0.11751096666666666
200114,0.11748036666666667
200115,0.11744160000000001
200201,0.1169318
200202,0.1173649
200203,0.116950675
200204,0.11734030833333334
200205,0.11673747500000001
200206,0.11698163333333333
200207,0.11715889166666667
200208,0.11727230833333334
200209,0.116704825
200210,0.11741134166666667
200301,0.11688323333333334
200302,0.11750884166666667
200303,0.117219125
200304,0.11704355
200305,0.11737103333333333
200306,0.11718446666666667
200307,0.1166545
200308,0.11711060833333334
200401,0.11750803333333333
200402,0.11732089166666666
200403,0.11714916666666667
200404,0.11759855
200405,0.1172978
200406,0.11730886666666666
200407,0.11738086666666667
200408,0.11705499166666666
200409,0.11737361666666667
200410,0.1169579
200501,0.11769160833333334
200502,0.117493825
200503,0.11745560833333334
200504,0.11764350833333333
200505,0.11756523333333334
200506,0.11745053333333333
200507,0.11758729166666666
200601,0.11754823333333334
200602,0.11741125833333334
200603,0.117446175
200604,0.11761260833333334
200605,0.117462875
200606,0.117516975
200607,0.11750375833333333
200608,0.11753598333333333
200701,0.11753605833333333
200702,0.11755498333333333
200703,0.1175822
200704,0.11758653333333334
200705,0.1177802
200706,0.11779966666666666
200801,0.11783501666666667
200802,0.11749158333333333
200803,0.11747888333333334
200804,0.11747640833333334
200805,0.117604075
200806,0.11761532499999999
210101,0.11744271666666667
210102,0.117209125
210103,0.11654375833333333
210104,0.11705623333333334
210105,0.11673689166666666
210106,0.11689536666666667
210107,0.11702721666666667
210108,0.11722711666666667
210109,0.117102525
210110,0.11749275833333334
210111,0.11742805833333333
210112,0.11692585
210113,0.11734963333333333
210114,0.11715101666666666
210115,0.11706479166666667
210201,0.11638559166666666
210202,0.11675135833333333
210203,0.11658255000000001
210204,0.115971825
210205,0.11669405
210206,0.11621913333333334
210207,0.11599886666666667
210208,0.11625260833333334
210209,0.11643709166666667
210210,0.116496525
210211,0.1160836
210212,0.115923125
210213,0.11642779166666667
210214,0.11644844166666667
210215,0.116361275
210301,0.11700635
210302,0.11665226666666667
210303,0.11833366666666667
210304,0.11884694166666666
210305,0.11774293333333333
210306,0.11723224166666667
210307,0.119146475
210308,0.11903934166666666
210309,0.1187452
210310,0.11836330833333333
210401,0.11710434166666667
210402,0.11733374166666667
210403,0.117295575
210404,0.11702563333333334
210405,0.117290725
210406,0.11722443333333334
210407,0.117225675
210501,0.11705039166666667
210502,0.11732585
210503,0.1170548
210504,0.11738046666666667
210505,0.11702175
210601,0.11626753333333334
210602,0.116343775
210603,0.116188025
210604,0.11616505
210605,0.11684704166666667
210606,0.11628468333333333
210607,0.11631438333333334
210608,0.11616013333333333
210701,0.11675770833333333
210702,0.11702869166666667
210703,0.11674580833333333
210704,0.11670226666666667
210705,0.11655371666666667
210706,0.1165561
210707,0.11669113333333334
210708,0.11636591666666667
210709,0.11688499166666667
210710,0.11671138333333334
210801,0.1162618
210802,0.11609299166666667
210803,0.11635975
210804,0.116353925
210805,0.1159433
210806,0.11591153333333333
210807,0.11606406666666666
210808,0.11610455
210809,0.11634361666666666
210901,0.11631240833333334
210902,0.11636230833333333
210903,0.11633266666666667
210904,0.116409025
211001,0.11667320833333333
211002,0.11691875833333333
211003,0.1162422
211004,0.11617689166666667
211005,0.11899808333333334
211101,0.11718600833333333
211102,0.11699380833333334
211103,0.11692139166666667
211104,0.11702840833333333
211105,0.11696684166666667
211201,0.11850775833333334
211202,0.11794275
211203,0.11878936666666667
211204,0.11900381666666666
211205,0.119417325
211206,0.11904370833333333
211207,0.11792383333333334
211208,0.11817048333333333
211209,0.11829519166666666
211210,0.11850106666666667
211301,0.11725023333333333
211302,0.11719655833333334
211303,0.11743395833333334
211304,0.11682095833333334
211305,0.11730511666666667
211306,0.11720988333333333
211307,0.11735519166666666
220101,0.11742911666666667
220102,0.1171719
220103,0.11703135
220104,0.11711345833333334
220105,0.11694354166666666
220106,0.117404175
220201,0.117351875
220202,0.11723558333333334
220203,0.11731921666666667
220204,0.11739434166666667
220205,0.11733903333333333
220206,0.11712014166666666
220301,0.1173879
220302,0.11734701666666666
220303,0.11719618333333333
220304,0.11733475
220305,0.11735905833333334
220401,0.11730508333333334
220402,0.11739137499999999
220403,0.11723298333333333
220404,0.11744304166666666
220405,0.11755245
220406,0.11731508333333333
220501,0.117201825
220502,0.117241475
220503,0.117687575
220504,0.11762624166666667
220505,0.11739251666666667
220506,0.11718670833333333
220507,0.11738195833333333
220508,0.1174523
220509,0.117070475
220510,0.11727605833333334
220511,0.11745853333333334
220601,0.1173961
220602,0.117388375
220603,0.11710863333333334
220604,0.11741515
220605,0.11736205833333334
220701,0.11723368333333334
220702,0.11740515833333333
220703,0.11729719166666666
220704,0.11734645833333333
220705,0.11726683333333333
220706,0.11714151666666667
220707,0.1172595
220708,0.11765103333333334
220709,0.11769081666666667
220710,0.117636975
220801,0.1171595
220802,0.11783005833333333
220803,0.1174311
220804,0.11782221666666666
220805,0.11789703333333333
220806,0.11731831666666667
220807,0.11739758333333333
220808,0.11722940833333334
220809,0.11742215
220901,0.11743719999999999
220902,0.1175639
220903,0.117369025
220904,0.11774471666666667
220905,0.11746862500000001
220906,0.117670225
220907,0.11755968333333333
220908,0.11753300833333333
220909,0.11760703333333333
220910,0.11755725
220911,0.11758613333333333
220912,0.11747877500000001
220913,0.11763368333333334
220914,0.11769071666666667
221001,0.1172652
221002,0.11713019166666666
221003,0.11732123333333333
221004,0.11758521666666667
221005,0.11709383333333333
230101,0.120317825
230102,0.11973159166666666
230103,0.1197669
230104,0.11963508333333334
230105,0.11962723333333333
230106,0.119152825
230107,0.118102925
230108,0.119931425
230109,0.12034555
230110,0.12082773333333333
230111,0.12127996666666667
230201,0.11792991666666666
230202,0.11836783333333334
230203,0.11843330833333333
230204,0.11904390000000001
230205,0.11884170833333334
230206,0.118368475
230301,0.11957926666666667
230302,0.11926918333333333
230303,0.1200773
230401,0.11762438333333333
230402,0.11890614166666666
230403,0.11872174166666667
230404,0.11889619166666666
230405,0.11870586666666667
230406,0.11818125833333333
230407,0.118340925
230408,0.11791910833333333
240101,0.11852036666666667
240102,0.11834705
240103,0.11809240833333333
240104,0.11783661666666667
240105,0.117924575
240106,0.11816975833333333
240201,0.11789560833333333
240202,0.11757523333333333
240203,0.11783706666666667
240301,0.11842220833333333
240302,0.118387275
240303,0.11800940833333333
240304,0.11844949166666667
250101,0.118027875
250102,0.118147775
250103,0.11788606666666666
250104,0.11806821666666667
250105,0.117987025
250106,0.117874575
250107,0.11810929166666667
250201,0.11778781666666667
250202,0.117945625
250203,0.11775511666666667
250204,0.11797321666666667
250301,0.11750395
250302,0.117526675
250303,0.11770281666666667
250304,0.11772387499999999
250305,0.11774559166666666
250401,0.11826899166666667
