ubigeo,swindspeed
150105,4.237765433333333
150106,3.67498355
150107,3.2808227916666666
150108,4.068127108333333
150109,3.428048725
150110,4.07265415
150111,3.997694625
150112,4.09444815
150113,4.237765433333333
150114,3.881874575
150115,4.2328640166666665
150116,4.237765433333333
150117,4.0920366
150118,3.3950330916666664
150119,3.631871175
150120,4.237765433333333
150121,4.237765433333333
150122,0
150123,3.55599965
150124,3.78685655
150125,3.9975776666666665
150126,3.443549375
150127,3.4332958583333335
150128,4.22971165
150129,3.5450640666666664
150130,4.022911075
150131,4.237765433333333
150132,3.839377116666667
150133,4.007647966666666
150134,4.026609891666666
150135,4.170762633333333
150136,4.237765433333333
150137,3.898616108333333
150138,3.7472152
150139,4.135051416666666
150140,3.9817015833333333
150141,4.007647966666666
150142,4.1095311500000005
150143,3.966387608333333
150201,4.101061083333334
150202,3.85344305
150203,3.9649908916666665
150204,4.0150511416666665
150205,4.254428716666667
150301,2.480462525
150302,2.40836205
150303,2.3873530666666665
150304,2.3818282416666667
150305,2.7402778166666666
150401,2.692801625
150402,2.9453918
150403,3.375167825
150404,2.6418871083333335
150405,2.7900067833333333
150406,2.76345985
150407,3.353206758333333
150501,3.80107345
150502,3.69488505
150503,3.244050158333333
150504,3.9275246083333335
150505,3.4526210416666667
150506,3.3629650916666667
150507,3.8319036333333334
150508,3.2567938
150509,3.6930981083333334
150510,3.4906277583333334
150511,3.0205636166666667
150512,3.5201372
150513,3.8086412833333334
150514,4.074529775
150515,3.667412925
150516,2.8677262
150601,3.420843825
150602,2.5074258416666666
150603,2.9586862
150604,3.4729178916666665
150605,3.8865098916666665
150606,3.076153833333333
150607,3.1534158666666667
150608,2.4617791583333335
150609,2.887786775
150610,2.393822875
150611,3.3013421666666667
150612,2.715935675
150701,2.875046025
150702,3.0598037666666666
150703,2.85554825
150704,2.8480682416666667
150705,3.19578895
150706,3.0022355833333334
150707,2.7989449166666667
150708,2.769963025
150709,3.1514096416666666
150710,3.047705966666667
150711,3.0344039583333333
150712,2.7081043333333334
150713,3.0394848916666666
150714,3.02787425
150715,2.974337166666667
150716,3.235321075
150717,2.9309236666666667
150718,3.0847377583333335
150719,2.744220433333333
150720,2.8386750166666666
150721,2.7351657666666664
150722,2.9357345583333334
150723,2.8374257166666665
150724,2.7886678166666665
150725,3.013630075
150726,3.153753575
150727,2.953893225
150728,2.96827895
150729,3.0536807833333333
150730,2.9643126333333334
150731,3.1097971583333335
150732,2.8647097
150801,4.228354966666667
150802,3.083462875
150803,0
150804,2.680834658333333
150805,4.375189166666667
150806,3.943623241666667
150807,2.9378737416666665
150808,2.848097025
150809,2.4005039666666668
150810,4.0883048833333335
150811,3.3458574666666667
150812,4.3447248
150901,2.4803699333333333
150902,2.51322225
150903,2.4918110916666665
150904,2.8325436166666664
150905,2.671079091666667
150906,2.4509962416666666
151001,2.566833133333333
151002,3.286430225
151003,2.7307908666666667
151004,2.56599985
151005,3.1602048083333334
151006,2.9800788583333335
151007,2.6001860083333335
151008,2.7183243083333335
151009,2.964339541666667
151010,2.922883325
151011,2.7111901333333335
151012,3.0407667416666664
151013,2.9154655833333334
151014,2.9739778333333335
151015,3.0623432
151016,3.157000291666667
151017,2.5237563166666668
151018,3.3053263916666666
151019,3.07214435
151020,3.2754697
151021,2.5948438416666666
151022,3.1433489833333335
151023,2.6360210416666665
151024,2.6210976416666667
151025,3.1219488916666664
151026,2.62593205
151027,2.9958119416666666
151028,2.5452897666666665
151029,3.0475038666666667
151030,3.3808884
151031,2.9301522083333333
151032,3.0309173166666667
151033,2.7646515833333334
160101,1.4673627333333332
160102,1.45115525
160103,1.5168098333333333
160104,1.4871911166666667
160105,1.4755044333333334
160106,1.4485001
160107,1.4461983
160108,1.4550890583333334
160110,1.45779515
160112,1.4968939833333335
160113,1.4903060083333333
160201,1.9680914
160202,2.1482551500000002
160205,1.710619275
160206,1.565555775
160210,1.7315967833333332
160211,1.9106409500000001
160301,1.5140611666666666
160302,1.5836538916666667
160303,1.459877125
160304,1.4873501583333333
160305,1.5398676083333334
160401,1.4869630833333334
160402,1.4630634333333332
160403,1.4932081583333334
160404,1.4773597916666668
160501,1.5752628333333334
160502,1.8959853166666667
160503,1.5739374166666666
160504,1.76858265
160505,1.8288278333333334
160506,1.6742435
160507,1.5295458
160508,1.7367739833333333
160509,1.6710986083333332
160510,1.5513801666666667
160511,1.6216817083333332
160601,2.126138533333333
160602,2.0769615249999998
160603,1.9806109416666666
160604,2.108649575
160605,1.905600025
160606,2.0273445083333335
160701,2.1715981749999997
160702,2.036987641666667
160703,2.157557475
160704,1.8255887083333333
160705,1.635031775
160706,1.5270757
160801,1.4377803583333333
160802,1.4458824916666666
160803,1.47075115
160804,1.4366260083333333
170101,2.2436341916666667
170102,2.093029325
170103,2.26381555
170104,2.0715850916666665
170201,2.2770943833333335
170202,2.2613909416666664
170203,2.105897225
170204,2.2354177833333333
170301,2.3422354916666666
170302,2.3362972
170303,2.3128262916666666
180101,3.2919292749999998
180102,3.2654316666666667
180103,3.5036101166666667
180104,3.65165945
180105,3.165911933333333
180106,4.0465593250000005
180201,3.1583892083333334
180202,2.8616241916666665
180203,3.2200797916666666
180204,3.138354458333333
180205,3.1259659583333335
180206,2.8779293833333335
180207,2.942150408333333
180208,3.3944947083333332
180209,3.23735605
180210,2.959601016666667
180211,2.9727010333333332
180301,3.8143201083333333
180302,3.6283599166666667
180303,3.67452025
190101,4.081709433333334
190102,3.5595227583333333
190103,4.034188066666667
190104,3.027501008333333
190105,3.7720165083333335
190106,4.1973167
190107,3.5557894666666665
190108,4.171963966666667
190109,3.2959217416666666
190110,3.813282883333333
190111,4.008170583333333
190112,3.960856125
190113,4.027306208333333
190201,2.972597925
190202,3.639484025
190203,3.566629858333333
190204,3.620305091666667
190205,3.2243304833333335
190206,3.907981275
190207,3.4878099666666667
190208,3.3982199583333332
190301,3.0637380666666667
190302,3.2610735
190303,3.29331835
190304,2.7095139666666666
190305,3.0245101500000002
190306,2.621466841666667
190307,2.876976941666667
190308,2.39289345
200101,6.164745308333333
200104,5.545808008333333
200105,5.231212175
200107,6.040819941666666
200108,6.1871156
200109,6.098046141666667
200110,6.0075273
200111,3.5492769
200114,4.350671741666667
200115,6.122947108333333
200201,2.9219263
200202,3.2940001333333333
200203,2.485486125
200204,2.7740928916666667
200205,2.5846101916666666
200206,3.02794905
200207,2.89017525
200208,3.0704436083333335
200209,2.476136791666667
200210,2.8754771083333335
200301,3.3232845
200302,2.87682585
200303,3.808124633333333
200304,2.9223722833333334
200305,2.8891007583333335
200306,2.872117991666667
200307,3.8041454083333335
200308,3.3616113333333333
200401,4.094568616666667
200402,3.374968566666667
200403,3.0250330333333335
200404,4.014600825
200405,3.578294091666667
200406,3.0677342
200407,2.840171525
200408,3.163617275
200409,3.3112104583333335
200410,2.9576533416666666
200501,5.756853583333333
200502,5.642356983333333
200503,5.64641135
200504,5.651515333333333
200505,5.781921125
200506,5.621684958333334
200507,5.687166175
200601,5.28522715
200602,5.891293725
200603,5.624743766666667
200604,4.378448666666666
200605,5.387488916666666
200606,5.913615233333333
200607,5.4462848
200608,5.885688158333333
200701,5.685388566666667
200702,5.743081058333333
200703,5.756630175
200704,6.048761941666666
200705,5.719820041666667
200706,5.606605991666667
200801,6.060476616666667
200802,6.222104608333333
200803,6.270213758333333
200804,6.232084891666667
200805,6.111630783333333
200806,6.230363583333333
210101,3.9476164666666667
210102,3.9265608916666666
210103,3.8861812083333334
210104,3.7067432416666666
210105,3.862046208333333
210106,4.067174891666666
210107,3.9034971166666668
210108,3.880805675
210109,3.511199525
210110,3.826925683333333
210111,3.5897527333333334
210112,4.120615625
210113,3.45562155
210114,3.603844825
210115,3.587028741666667
210201,3.5775086916666665
210202,3.558967775
210203,3.66101035
210204,3.4057846416666666
210205,3.6672802166666667
210206,3.7435354333333333
210207,3.5335795333333335
210208,3.674109516666667
210209,3.6923209833333335
210210,3.7053352416666665
210211,3.485435691666667
210212,3.508187875
210213,3.6381239416666666
210214,3.5448143500000002
210215,3.4990294833333335
210301,3.4741131333333333
210302,3.6805172833333333
210303,2.8470367
210304,3.0960558166666665
210305,3.2511773833333333
210306,3.7757737916666665
210307,3.6208138666666665
210308,3.2896474749999998
210309,3.040910775
210310,4.064018
210401,4.035652708333333
210402,4.122816633333334
210403,4.033496958333333
210404,4.051519258333333
210405,3.8978593249999998
210406,4.166320825
210407,4.161795791666667
210501,3.9974113583333333
210502,3.4018837
210503,4.175795466666667
210504,3.5499077333333333
210505,3.8538096333333334
210601,3.7214267833333334
210602,3.9905764833333333
210603,3.7502669833333333
210604,3.8180504749999997
210605,3.85328865
210606,3.963740083333333
210607,3.7418476166666665
210608,3.845708533333333
210701,3.644410241666667
210702,3.6873816166666664
210703,3.5737541
210704,3.5215174833333336
210705,3.553291908333333
210706,3.761392266666667
210707,3.8205513916666667
210708,3.578307166666667
210709,3.5990509916666666
210710,3.7308859083333332
210801,3.5976589916666666
210802,3.342374375
210803,3.3754038
210804,3.46371595
210805,3.1951148333333332
210806,3.1918766
210807,3.3861759166666667
210808,3.2141657833333332
210809,3.4839009666666665
210901,4.004714008333333
210902,4.1125942
210903,4.012458008333334
210904,4.187834416666667
211001,3.6902465
211002,3.7457803083333334
211003,3.7634371333333334
211004,3.7185926166666667
211005,3.6600144583333334
211101,3.693901358333333
211102,3.6194898749999997
211103,3.5174182083333334
211104,3.82072525
211105,3.7137711083333333
211201,3.4872927833333334
211202,3.7214427166666666
211203,2.9348024833333333
211204,3.5762187583333334
211205,3.4872332916666666
211206,3.734634425
211207,3.136575175
211208,3.326417391666667
211209,3.1501158333333334
211210,2.4164320916666666
211301,4.229197366666667
211302,4.3302671
211303,4.210301116666667
211304,4.2069112
211305,4.302313308333334
211306,4.381858308333333
211307,4.31996635
220101,2.789695525
220102,2.8686182916666665
220103,2.8870590666666667
220104,2.6375668583333334
220105,2.781070458333333
220106,2.799984041666667
220201,2.069747008333333
220202,2.234448575
220203,1.9967479083333333
220204,2.0475357416666666
220205,2.1315721
220206,2.018436583333333
220301,2.39586685
220302,2.286815475
220303,2.5810454166666665
220304,2.2252771833333336
220305,2.4304904916666668
220401,2.3052027583333334
220402,2.5985134083333334
220403,2.1313837833333333
220404,2.2380155833333335
220405,2.156941175
220406,2.07336975
220501,2.320195925
220502,2.5102469166666666
220503,2.0720133333333335
220504,2.1842058
220505,2.213183275
220506,2.4498680250000002
220507,2.273600125
220508,2.30413705
220509,2.335460975
220510,2.404814025
220511,2.2962088166666668
220601,2.1687643166666666
220602,2.3873779833333333
220603,3.0468037416666665
220604,2.4439713916666665
220605,2.0801588916666667
220701,2.0196564666666665
220702,2.1117662249999998
220703,2.0351640083333336
220704,2.0733697916666665
220705,2.0579705666666666
220706,2.016328
220707,2.0380298666666667
220708,2.0300157916666666
220709,2.03340595
220710,2.0591432916666665
220801,3.1159324583333334
220802,3.5152213833333334
220803,3.35292955
220804,3.477830366666667
220805,3.5977444166666666
220806,2.9723445166666664
220807,3.049212175
220808,2.9619586583333333
220809,3.135817525
220901,2.2135262166666667
220902,2.1086695166666667
220903,2.27056925
220904,2.092773033333333
220905,2.0355555
220906,1.998624125
220907,2.088572475
220908,2.1623383333333335
220909,2.1866758666666666
220910,2.2472913333333335
220911,1.9541336083333334
220912,2.2261528916666666
220913,2.0960452083333334
220914,2.1373566333333334
221001,2.6231251916666665
221002,2.4988637333333332
221003,2.6950011166666665
221004,3.0854372
221005,2.57097
230101,3.540742825
230102,3.139222425
230103,3.2496773833333332
230104,3.1532997
230105,3.2422545166666668
230106,3.3789537833333334
230107,3.2830866583333336
230108,3.398930508333333
230109,4.236687158333333
230110,3.325415716666667
230111,4.156659558333334
230201,3.4472038916666667
230202,3.585994275
230203,3.7941368166666667
230204,3.443362716666667
230205,3.4482209249999998
230206,3.3622780083333335
230301,3.424382866666667
230302,3.7009608666666667
230303,3.71264715
230401,3.2821372333333336
230402,3.4082589833333334
230403,3.378645891666667
230404,3.3672463
230405,3.3710411666666666
230406,3.29851645
230407,3.4181196
230408,3.2832239833333334
240101,3.8318281
240102,4.0085803
240103,4.175664583333333
240104,3.5394839166666667
240105,4.049700158333334
240106,3.6278406083333334
240201,4.6135364333333335
240202,4.570748758333333
240203,5.1972307749999995
240301,3.5909714416666665
240302,3.544897775
240303,3.2660296083333336
240304,3.5482422833333334
250101,1.9720027416666668
250102,2.0013092833333332
250103,2.1928694
250104,2.0125081166666665
250105,1.9353107083333334
250106,1.9738398916666666
250107,1.9610931
250201,2.3925949083333333
250202,2.288885741666667
250203,2.3229754666666667
250204,2.1545400916666666
250301,2.2548574083333333
250302,2.168753833333333
250303,2.083301533333333
250304,2.0749905833333333
250305,2.152647066666667
250401,2.25356235
