ubigeo,sh
140110,0.012999066666666666
140111,0.01384915
140112,0.013593941666666666
140113,0.013652483333333333
140114,0.013711166666666667
140115,0.013862183333333333
140116,0.0138399
140117,0.013686566666666667
140118,0.013833491666666666
140119,0.013896925
140120,0.013855575
140201,0.013775466666666666
140202,0.008221291666666667
140203,0.008257966666666667
140204,0.013618991666666667
140205,0.0134836
140206,0.013652266666666666
140301,0.013426016666666667
140302,0.012794441666666666
140303,0.013563708333333334
140304,0.013581
140305,0.013429808333333333
140306,0.0131753
140307,0.013884583333333334
140308,0.013217133333333334
140309,0.013433841666666667
140310,0.011258008333333333
140311,0.013401275
140312,0.013452533333333334
150101,0.013052675
150102,0.011940841666666667
150103,0.011899108333333333
150104,0
150105,0.013052675
150106,0.011329691666666666
150107,0.010911416666666666
150108,0.012824200000000001
150109,0.011292141666666667
150110,0.012839375
150111,0.012703016666666667
150112,0.012874158333333333
150113,0.013052675
150114,0.012402016666666666
150115,0.013045541666666667
150116,0.013052675
150117,0.012871158333333334
150118,0.010991516666666666
150119,0.0124326
150120,0.013052675
150121,0.013052675
150122,0
150123,0.011784783333333333
150124,0.013292908333333334
150125,0.012934775
150126,0.011944041666666667
150127,0.012123833333333334
150128,0.01304265
150129,0.012761033333333333
150130,0.012684058333333333
150131,0.013052675
150132,0.011810041666666667
150133,0.012485166666666667
150134,0.012745116666666667
150135,0.012969216666666667
150136,0.013052675
150137,0.012558691666666667
150138,0.013259991666666667
150139,0.01326085
150140,0.012502666666666667
150141,0.012485166666666667
150142,0.013056325
150143,0.01255425
150201,0.012933941666666667
150202,0.012328141666666667
150203,0.012667641666666667
150204,0.011981916666666667
150205,0.01340465
150301,0.0056905
150302,0.006420766666666667
150303,0.005358558333333333
150304,0.007837583333333334
150305,0.007365158333333333
150401,0.005517108333333333
150402,0.006980741666666667
150403,0.008565125
150404,0.004938125
150405,0.0056877
150406,0.0057742666666666664
150407,0.009496408333333333
150501,0.012046883333333333
150502,0.012601841666666667
150503,0.010139058333333334
150504,0.012803125
150505,0.011947875
150506,0.010613391666666666
150507,0.012919025
150508,0.009793666666666668
150509,0.012711766666666667
150510,0.011010283333333332
150511,0.008955358333333333
150512,0.011522283333333334
150513,0.013345725
150514,0.013128658333333333
150515,0.012886383333333333
150516,0.009974533333333334
150601,0.012068216666666666
150602,0.005349608333333334
150603,0.006366975
150604,0.011597641666666667
150605,0.013222083333333332
150606,0.007712441666666667
150607,0.00793385
150608,0.005441833333333333
150609,0.006839975
150610,0.005068591666666667
150611,0.008458916666666667
150612,0.005675341666666667
150701,0.005926458333333333
150702,0.0090907
150703,0.007339416666666667
150704,0.004902925
150705,0.0051774333333333335
150706,0.006897341666666667
150707,0.005667891666666667
150708,0.0048285
150709,0.0054888
150710,0.006105875
150711,0.005879025
150712,0.005131475
150713,0.00682195
150714,0.0098998
150715,0.006534183333333333
150716,0.00860665
150717,0.007620491666666666
150718,0.005410783333333334
150719,0.004868866666666667
150720,0.0050075833333333335
150721,0.0054620833333333335
150722,0.005125691666666666
150723,0.007043475
150724,0.005587541666666667
150725,0.00556875
150726,0.0072481333333333335
150727,0.008879916666666666
150728,0.00889165
150729,0.005157841666666667
150730,0.008638275
150731,0.009142258333333333
150732,0.0065991416666666665
150801,0.012442441666666667
150802,0.0076030916666666665
150803,0
150804,0.006334575
150805,0.012617133333333334
150806,0.011565466666666666
150807,0.006172533333333333
150808,0.007102916666666666
150809,0.0052592333333333335
150810,0.012314816666666666
150811,0.010856841666666667
150812,0.01274105
150901,0.00547545
150902,0.006366883333333333
150903,0.00559775
150904,0.006406441666666667
150905,0.0067006
150906,0.006377
151001,0.0059637833333333334
151002,0.005742141666666666
151003,0.006400083333333333
151004,0.005139391666666666
151005,0.005763558333333333
151006,0.0066103916666666665
151007,0.0060123
151008,0.0075616
151009,0.008154325
151010,0.0067006416666666666
151011,0.005719108333333334
151012,0.005482708333333333
151013,0.0072442
151014,0.0056018249999999995
151015,0.006816608333333333
151016,0.00541505
151017,0.004896041666666667
151018,0.005537933333333333
151019,0.0054880499999999995
151020,0.005491966666666666
151021,0.005323808333333333
151022,0.007614958333333333
151023,0.0073808
151024,0.005811741666666667
151025,0.008183066666666667
151026,0.005269833333333333
151027,0.0061159000000000005
151028,0.004971441666666666
151029,0.006982025
151030,0.005817841666666667
151031,0.005752783333333333
151032,0.0068446
151033,0.005533033333333333
160101,0.018307841666666665
160102,0.018180983333333334
160103,0.018272691666666667
160104,0.018254791666666666
160105,0.018321166666666666
160106,0.018224866666666666
160107,0.018138433333333332
160108,0.018246558333333333
160110,0.018111025
160112,0.018309158333333332
160113,0.018216533333333333
160201,0.017593708333333333
160202,0.016136091666666668
160205,0.017641825
160206,0.017981358333333333
160210,0.01770834166666667
160211,0.017584991666666668
160301,0.01829415
160302,0.018129391666666668
160303,0.018104391666666667
160304,0.017991216666666667
160305,0.018049241666666667
160401,0.018472916666666665
160402,0.018388616666666666
160403,0.018412725
160404,0.018462033333333332
160501,0.018359766666666666
160502,0.017481791666666666
160503,0.0183969
160504,0.017997775
160505,0.017699633333333332
160506,0.018110675
160507,0.018265533333333334
160508,0.018020908333333335
160509,0.018237366666666668
160510,0.01828725
160511,0.01815329166666667
160601,0.016291216666666667
160602,0.017031991666666666
160603,0.016871583333333332
160604,0.01550995
160605,0.017575533333333334
160606,0.017012883333333333
160701,0.015961416666666665
160702,0.016426966666666667
160703,0.015841891666666667
160704,0.016886591666666666
160705,0.017702433333333333
160706,0.017814658333333334
160801,0.018313475
160802,0.018172416666666667
160803,0.018113758333333334
160804,0.01850985
170101,0.016341441666666668
170102,0.017091375
170103,0.016722575
170104,0.016932458333333334
170201,0.015018316666666667
170202,0.015473825
170203,0.016627475
170204,0.016710858333333335
170301,0.015820866666666666
170302,0.016328216666666666
170303,0.01647695
180101,0.008688325
180102,0.004535225
180103,0.00557915
180104,0.007957233333333332
180105,0.005136925
180106,0.00564125
180201,0.006222008333333333
180202,0.004680291666666667
180203,0.005137525
180204,0.00487135
180205,0.0077499000000000005
180206,0.004623716666666666
180207,0.005322791666666667
180208,0.005955466666666667
180209,0.0072867
180210,0.004842925
180211,0.0048317916666666665
180301,0.010972808333333334
180302,0.009701691666666666
180303,0.010578808333333333
190101,0.006576525
190102,0.007846325
190103,0.007591533333333333
190104,0.005742733333333333
190105,0.006696008333333333
190106,0.007740741666666667
190107,0.008359608333333334
190108,0.0071296499999999995
190109,0.0061285666666666665
190110,0.006861
190111,0.006543975
190112,0.006909333333333333
190113,0.006865766666666667
190201,0.006197058333333333
190202,0.0075002
190203,0.007732708333333333
190204,0.008122275
190205,0.0068548
190206,0.007282108333333333
190207,0.008054966666666667
190208,0.006904825
190301,0.0116251
190302,0.011033041666666667
190303,0.010102408333333333
190304,0.015069983333333333
190305,0.012439533333333334
190306,0.013887316666666667
190307,0.012940041666666667
190308,0.014934566666666666
200101,0.012584658333333333
200104,0.012639941666666666
200105,0.012588233333333334
200107,0.012533333333333334
200108,0.012521783333333333
200109,0.012676975
200110,0.012699925
200111,0.012942766666666668
200114,0.013299425
200115,0.012582125
200201,0.009953425
200202,0.009545558333333334
200203,0.011237041666666666
200204,0.008918808333333333
200205,0.010634333333333332
200206,0.009113091666666667
200207,0.011868958333333334
200208,0.009536666666666667
200209,0.010314933333333333
200210,0.012861208333333334
200301,0.00818755
200302,0.010796233333333334
200303,0.0088576
200304,0.010472458333333334
200305,0.010396441666666666
200306,0.010867591666666666
200307,0.009179916666666666
200308,0.009172116666666667
200401,0.013387016666666666
200402,0.013646341666666667
200403,0.0094488
200404,0.0132542
200405,0.013805275
200406,0.0132683
200407,0.013573316666666667
200408,0.011979175
200409,0.010699716666666666
200410,0.011162691666666667
200501,0.012843958333333334
200502,0.012923525
200503,0.013016391666666667
200504,0.013008808333333333
200505,0.012732625000000001
200506,0.012923075
200507,0.013109141666666668
200601,0.012933833333333334
200602,0.012780441666666666
200603,0.012853366666666668
200604,0.012526025
200605,0.012052483333333334
200606,0.012670225
200607,0.012861941666666666
200608,0.0127793
200701,0.0122991
200702,0.01249935
200703,0.01266715
200704,0.012837966666666667
200705,0.012660791666666667
200706,0.012877216666666667
200801,0.012816066666666667
200802,0.012688541666666667
200803,0.012618183333333333
200804,0.012565358333333334
200805,0.012778491666666666
200806,0.012688925
210101,0.005880733333333333
210102,0.0055939833333333334
210103,0.006681983333333334
210104,0.006231816666666667
210105,0.006496966666666667
210106,0.006252966666666667
210107,0.0063684833333333335
210108,0.0063545
210109,0.005260041666666666
210110,0.006258633333333334
210111,0.005142041666666666
210112,0.006312966666666667
210113,0.004831566666666667
210114,0.0053637166666666665
210115,0.0060348
210201,0.00627265
210202,0.0063103
210203,0.0061138
210204,0.0064256999999999995
210205,0.006330858333333333
210206,0.006279158333333333
210207,0.006177766666666667
210208,0.00603095
210209,0.006426433333333334
210210,0.006385775
210211,0.00611275
210212,0.0061771583333333335
210213,0.006292216666666667
210214,0.006186666666666667
210215,0.006137241666666666
210301,0.006139041666666667
210302,0.006151241666666666
210303,0.013715933333333333
210304,0.013667825
210305,0.005988725
210306,0.006249816666666666
210307,0.008942933333333333
210308,0.0076459833333333335
210309,0.014051000000000001
210310,0.006803208333333333
210401,0.006002083333333333
210402,0.006400241666666666
210403,0.005586066666666667
210404,0.005944158333333333
210405,0.004949183333333333
210406,0.006155466666666666
210407,0.00633865
210501,0.006103483333333333
210502,0.004365591666666667
210503,0.006721933333333333
210504,0.004620758333333333
210505,0.00551855
210601,0.006506158333333333
210602,0.006075333333333334
210603,0.006530383333333333
210604,0.006317033333333334
210605,0.006245191666666667
210606,0.006593075
210607,0.0064677833333333335
210608,0.0065574583333333335
210701,0.005833391666666667
210702,0.005685808333333334
210703,0.0061231
210704,0.006222791666666666
210705,0.004854208333333334
210706,0.005019541666666667
210707,0.004717483333333334
210708,0.0059279833333333335
210709,0.00498685
210710,0.005007916666666667
210801,0.005841275
210802,0.006042791666666667
210803,0.005732741666666667
210804,0.0056091249999999995
210805,0.005839525
210806,0.005847125
210807,0.006352666666666667
210808,0.005807758333333334
210809,0.006141516666666667
210901,0.006752233333333333
210902,0.0068240666666666665
210903,0.006385975
210904,0.006992875
211001,0.0061099583333333336
211002,0.00559765
211003,0.0060797916666666665
211004,0.0060968
211005,0.0075080166666666665
211101,0.006205683333333333
211102,0.006143883333333333
211103,0.00520775
211104,0.006279125
211105,0.006280008333333333
211201,0.009625025
211202,0.0062859249999999995
211203,0.0135762
211204,0.007464925
211205,0.010640291666666666
211206,0.0077154
211207,0.013102775
211208,0.01193435
211209,0.0129038
211210,0.015847733333333332
211301,0.006604766666666667
211302,0.007018158333333333
211303,0.0064831916666666664
211304,0.006441891666666667
211305,0.006982075
211306,0.007060625
211307,0.007046875
220101,0.0138682
220102,0.015252258333333334
220103,0.01515825
220104,0.013407308333333333
220105,0.012921416666666666
220106,0.01510975
220201,0.016177675
220202,0.014358133333333334
220203,0.0156209
220204,0.01621905
220205,0.016158108333333334
220206,0.016680975
220301,0.015168133333333333
220302,0.015584941666666666
220303,0.013107408333333332
220304,0.015424383333333333
220305,0.014843125
220401,0.014495583333333333
220402,0.012866408333333332
220403,0.0157541
220404,0.015092866666666666
220405,0.015803233333333333
220406,0.016231225
220501,0.015318141666666667
220502,0.013160066666666666
220503,0.01679180833333333
220504,0.016442691666666665
220505,0.015402116666666667
220506,0.0136066
220507,0.01607806666666667
220508,0.014205958333333334
220509,0.015687758333333333
220510,0.014484958333333334
220511,0.014963299999999999
220601,0.015920316666666667
220602,0.01481205
220603,0.011172825
220604,0.0144042
220605,0.016285333333333332
220701,0.016501208333333333
220702,0.0158191
220703,0.016447966666666668
220704,0.015772025
220705,0.016298166666666666
220706,0.016546641666666667
220707,0.0165176
220708,0.014394208333333334
220709,0.0158399
220710,0.014443775
220801,0.014831591666666666
220802,0.013065975
220803,0.013376483333333333
220804,0.013394666666666668
220805,0.0114656
220806,0.015500383333333333
220807,0.0154206
220808,0.014477258333333333
220809,0.015638608333333335
220901,0.015995316666666665
220902,0.015444866666666666
220903,0.016143033333333334
220904,0.015550691666666666
220905,0.01735225
220906,0.017455825
220907,0.016281266666666665
220908,0.01635415
220909,0.015309391666666667
220910,0.01621104166666667
220911,0.017506591666666668
220912,0.015191999999999999
220913,0.015240991666666667
220914,0.015217149999999999
221001,0.016000841666666668
221002,0.015446
221003,0.014215191666666667
221004,0.009772883333333333
221005,0.01576023333333333
230101,0.009226025
230102,0.009379766666666668
230103,0.009410225
230104,0.008909358333333334
230105,0.009005666666666667
230106,0.006413466666666667
230107,0.004015233333333333
230108,0.00838475
230109,0.011304433333333332
230110,0.011003741666666667
230111,0.011988433333333333
230201,0.004232516666666667
230202,0.004791325
230203,0.004390466666666666
230204,0.006141641666666667
230205,0.0054674
230206,0.005758425
230301,0.009820366666666667
230302,0.0072392
230303,0.010594475
230401,0.004044091666666667
230402,0.006141483333333333
230403,0.005121141666666666
230404,0.005787558333333333
230405,0.005697833333333333
230406,0.004085658333333334
230407,0.004209866666666667
230408,0.004087983333333333
240101,0.014287883333333333
240102,0.0139368
240103,0.013475416666666667
240104,0.012804475
240105,0.012556858333333334
240106,0.014092483333333333
240201,0.013090291666666667
240202,0.011970999999999999
240203,0.012885733333333333
240301,0.014728275
240302,0.01474605
240303,0.013513033333333334
240304,0.014499175
250101,0.016855116666666666
250102,0.016760425
250103,0.016353858333333332
250104,0.01664365
250105,0.016926991666666665
250106,0.01674065833333333
250107,0.016885316666666667
250201,0.015267025
250202,0.015415400000000001
250203,0.016168183333333332
250204,0.01598015
250301,0.015422975
250302,0.01668425
250303,0.016614616666666665
250304,0.016661041666666668
250305,0.016546341666666665
250401,0.0158049
