ubigeo,tmmx
150505,23.999567241666668
150506,23.474810650000002
150507,24.491800075
150508,23.218197433333334
150509,24.307133841666666
150510,24.02878345
150511,22.249052975
150512,24.2416152
150513,24.303491825000002
150514,24.273123658333333
150515,24.419869275
150516,23.167095608333334
150601,23.315652208333333
150602,11.983390783333334
150603,15.609018625000001
150604,23.429159041666665
150605,22.826525308333334
150606,19.199313
150607,19.69126006666667
150608,12.064657508333333
150609,17.537638458333333
150610,11.298460325
150611,20.312649141666668
150612,13.972025583333334
150701,14.294978383333333
150702,21.680894591666668
150703,17.196844291666668
150704,10.993415066666667
150705,11.021150866666666
150706,17.560457266666667
150707,14.8392351
150708,11.027102841666666
150709,12.882735833333333
150710,15.927071058333333
150711,15.34288295
150712,12.057338291666667
150713,16.976586591666667
150714,23.013566808333334
150715,15.178706033333334
150716,20.392136841666666
150717,20.41991005
150718,12.724511791666666
150719,11.899837158333334
150720,11.992959216666666
150721,13.3300591
150722,11.893398525
150723,16.83666905833333
150724,14.634350766666667
150725,14.002578691666667
150726,17.733279008333334
150727,22.375962774999998
150728,21.716915908333334
150729,12.32229705
150730,19.037579891666667
150731,21.402018716666667
150732,16.756624966666667
150801,22.787671466666666
150802,18.83096045
150803,22.920553158333334
150804,15.92992035
150805,22.90428603333333
150806,23.502222491666668
150807,14.645291125
150808,17.770276641666666
150809,11.366048708333334
150810,23.181140041666666
150811,23.239730091666665
150812,23.4575141
150901,11.453190991666666
150902,15.217347266666666
150903,13.07756385
150904,16.292692325
150905,16.971342375
150906,14.556715800000001
151001,14.370936125
151002,13.353390141666667
151003,16.438590275
151004,12.598291491666666
151005,15.226604475
151006,15.898296091666667
151007,13.857388666666667
151008,19.517272425
151009,20.89738515
151010,18.151014508333333
151011,14.130623558333333
151012,13.496053183333334
151013,18.314505741666668
151014,13.280858825000001
151015,18.291412883333333
151016,12.411728991666667
151017,12.534676066666666
151018,12.589888183333333
151019,12.752131308333333
151020,13.428852341666667
151021,12.160542008333334
151022,19.213264616666667
151023,17.98271925
151024,14.458480033333334
151025,19.907785433333334
151026,12.722866958333334
151027,15.893924441666666
151028,11.789522991666667
151029,18.416963883333334
151030,13.400254441666666
151031,13.673688508333333
151032,16.223304133333333
151033,13.018113625
160101,31.55171725
160102,31.332408983333334
160103,31.374536775
160104,31.264140575
160105,31.242366541666666
160106,31.25105675
160107,30.841378066666667
160108,31.451404566666668
160110,30.559901574999998
160112,31.430207316666667
160113,31.660456858333333
160201,32.633390033333335
160202,30.408112441666667
160205,32.130669708333336
160206,32.15701049166667
160210,32.53425970833333
160211,32.917431525
160301,32.0098051
160302,32.37925430833333
160303,31.165426525
160304,31.231528708333332
160305,31.930656958333334
160401,31.446648791666668
160402,31.248055033333333
160403,31.346019233333333
160404,31.378718491666667
160501,32.151588583333336
160502,32.03707715833333
160503,32.3358721
160504,32.58247864166667
160505,32.7829921
160506,32.69581876666667
160507,31.72155744166667
160508,31.809194833333333
160509,32.16841564166667
160510,31.981120225
160511,31.581973408333333
160601,32.99185043333333
160602,33.46051403333333
160603,33.03305271666667
160604,32.574814833333335
160605,33.148092991666665
160606,33.13638600833333
160701,30.199541225
160702,30.703301466666666
160703,30.853605533333333
160704,31.434242808333334
160705,31.960009933333332
160706,31.356930316666666
160801,30.98457405
160802,30.652926308333335
160803,30.387389366666667
160804,31.205393508333334
170101,31.212741466666667
170102,30.972356825
170103,31.26834335
170104,31.281795674999998
170201,29.845967958333333
170202,31.11669343333333
170203,30.600201108333334
170204,30.0157982
170301,31.00130576666667
170302,30.93913068333333
170303,30.994882816666667
180101,25.423426908333333
180102,14.399464891666666
180103,18.511888891666665
180104,25.044139966666666
180105,16.370238241666666
180106,18.8354135
180201,20.375528316666667
180202,14.7002752
180203,17.19046051666667
180204,14.559939933333334
180205,25.052916766666666
180206,14.35481005
180207,17.963840858333334
180208,19.682427666666666
180209,21.947812841666668
180210,14.957834533333333
180211,15.200251766666666
180301,23.55079975
180302,24.518247191666667
180303,24.212873516666665
190101,12.618624308333333
190102,17.248838475
190103,16.408245358333332
190104,11.492780583333333
190105,13.5414058
190106,16.2974238
190107,17.922178941666665
190108,14.854782058333333
190109,12.201727166666666
190110,14.173878258333334
190111,12.867778208333334
190112,13.668205975
190113,13.882020533333334
190201,12.5469
190202,15.490407266666667
190203,14.164978816666666
190204,18.135749966666666
190205,13.6723692
190206,14.743948875000001
190207,17.252824
190208,14.1636349
190301,25.567899533333332
190302,24.41172565833333
190303,23.099465066666667
190304,30.390972725
190305,27.671273966666668
190306,30.225724341666666
190307,27.953194008333334
190308,31.770158666666667
200101,30.72748874166667
200104,30.80628335
200105,30.127094008333334
200107,30.297379008333333
200108,30.050876616666667
200109,30.015097283333333
200110,29.648665774999998
200111,30.977748708333333
200114,31.183271525
200115,30.556486341666666
200201,24.861792766666667
200202,25.485739016666667
200203,28.827045408333333
200204,24.5560293
200205,27.746922425
200206,23.466842166666666
200207,29.80585475
200208,26.495858925
200209,27.465247508333334
200210,31.257264308333333
200301,20.682944325
200302,25.747600816666665
200303,20.218907091666665
200304,25.39932035
200305,25.957519083333334
200306,25.655914816666666
200307,22.47266665
200308,22.615172758333333
200401,30.88797028333333
200402,30.514603275
200403,24.512647108333333
200404,30.5282794
200405,30.917816491666667
200406,29.664820125
200407,29.959366125
200408,28.572218975
200409,26.971560375
200410,26.73575745833333
200501,29.367936525
200502,29.999090250000002
200503,29.931984800000002
200504,29.619829908333333
200505,30.038277583333333
200506,30.175967058333335
200507,29.785691766666666
200601,31.025536841666668
200602,30.758333333333333
200603,30.334134641666665
200604,30.72147115
200605,29.891150208333332
200606,30.419253225
200607,31.141866116666666
200608,30.85671758333333
200701,29.385997575
200702,29.3590559
200703,29.517472266666665
200704,29.235979841666666
200705,29.512290258333334
200706,29.838271891666665
200801,28.925587658333335
200802,29.78981855
200803,29.779718216666666
200804,29.84981176666667
200805,29.588696316666667
200806,29.678177166666668
210101,16.496991916666666
210102,15.518849433333333
210103,16.606205425
210104,18.404292958333333
210105,16.734427666666665
210106,16.641692625
210107,17.556915391666667
210108,18.10257345833333
210109,15.390770558333333
210110,18.010750983333335
210111,14.828703441666667
210112,16.848352333333334
210113,13.6098415
210114,15.426448858333334
210115,17.696166075
210201,17.497637875
210202,18.523933791666668
210203,17.256551916666666
210204,17.989829933333333
210205,18.557524858333334
210206,17.169183016666665
210207,18.205212916666667
210208,15.381341375
210209,15.66753525
210210,18.23937685
210211,15.656863116666667
210212,16.448757741666668
210213,18.045004308333333
210214,18.154935058333333
210215,17.918591058333334
210301,14.158197283333333
210302,14.218542708333333
210303,25.118232833333334
210304,25.064510516666665
210305,13.292176283333333
210306,14.608074758333332
210307,18.403861466666665
210308,16.70658948333333
210309,25.283556425
210310,15.139919233333334
210401,15.837958408333334
210402,16.7384345
210403,15.612072133333333
210404,16.822050058333332
210405,15.476981875
210406,15.971208333333333
210407,16.493106658333335
210501,16.2390161
210502,14.918470375
210503,16.881802458333333
210504,14.413386216666668
210505,15.513746883333333
210601,17.076580425
210602,14.008943733333334
210603,17.003730833333332
210604,15.575645641666668
210605,17.9264339
210606,15.573862733333334
210607,17.869789133333335
210608,16.133833775
210701,17.458709358333333
210702,16.845512575
210703,18.068749225
210704,18.468267475
210705,14.175400233333333
210706,14.546790416666667
210707,13.500456391666667
210708,17.603945075
210709,14.5333501
210710,14.522818708333334
210801,17.30735255
210802,15.249728525
210803,17.033103275000002
210804,16.8425941
210805,16.8897258
210806,15.2062956
210807,18.023156508333333
210808,16.415600683333334
210809,18.450209991666668
210901,15.70279165
210902,15.447997525
210903,14.722867191666667
210904,15.903223058333333
211001,15.179126133333334
211002,12.841120066666667
211003,16.436780308333333
211004,14.789986883333333
211005,16.023889775
211101,18.518975491666666
211102,18.436592841666666
211103,15.462010075
211104,18.553106525
211105,18.68481555
211201,19.726787025
211202,14.398998183333333
211203,25.3010135
211204,16.603039741666667
211205,20.872833158333332
211206,16.438949441666665
211207,24.748149808333334
211208,23.143056891666667
211209,24.625023141666667
211210,29.38701175
211301,16.3236448
211302,16.995038858333334
211303,15.865010391666667
211304,16.095761308333334
211305,16.866200225
211306,16.182453291666665
211307,16.965244375
220101,26.797464383333335
220102,27.714435133333332
220103,27.834608233333334
220104,26.906109408333332
220105,26.046680566666666
220106,27.66980008333333
220201,32.89530931666667
220202,31.046853675
220203,32.66014079166666
220204,32.785561433333335
220205,32.848167025
220206,33.78071715833333
220301,30.83163821666667
220302,31.812103616666665
220303,27.442637533333333
220304,31.768072008333334
220305,30.6606144
220401,30.356032508333335
220402,27.157870383333332
220403,32.40647444166667
220404,31.480831916666666
220405,32.27136409166667
220406,33.036948083333336
220501,31.031984783333332
220502,27.442306600000002
220503,33.037424091666665
220504,32.19852555
220505,31.920285558333333
220506,27.821454233333334
220507,32.090598908333334
220508,28.880298058333334
220509,31.8331053
220510,29.45295545
220511,31.051481566666666
220601,32.28651428333333
220602,30.168840691666666
220603,23.832473983333333
220604,29.054256358333333
220605,32.86345085833333
220701,33.593493625
220702,32.655856025
220703,33.36185428333334
220704,33.10069674166667
220705,33.3305506
220706,33.602558583333334
220707,33.513513225
220708,31.682986233333335
220709,33.0592184
220710,31.233658833333333
220801,27.257716066666667
220802,24.98976475
220803,25.819240216666667
220804,25.350097341666665
220805,23.39970475
220806,27.751028425
220807,27.757066041666665
220808,27.026308625
220809,27.808479733333332
220901,32.935267958333334
220902,32.507368316666664
220903,32.980859325
220904,32.2017556
220905,33.451169725
220906,33.36762829166667
220907,32.76204451666667
220908,33.48345808333333
220909,31.518648658333333
220910,33.608272575
220911,33.236175375
220912,30.735045741666667
220913,31.444882233333335
220914,31.959759483333332
221001,30.764477316666667
221002,31.327489066666665
221003,28.845880733333335
221004,22.230229766666668
221005,30.9241886
230101,23.235442791666667
230102,24.651054275
230103,24.8955341
230104,24.697869483333335
230105,24.658134541666666
230106,22.079610591666665
230107,15.949885908333334
230108,24.089093433333332
230109,23.911753291666667
230110,24.205696016666668
230111,23.201470616666665
230201,14.310192425
230202,17.274420508333336
230203,15.6133408
230204,21.787289350000002
230205,19.414954233333333
230206,20.972000441666665
230301,25.286345175
230302,23.728070958333333
230303,23.956274566666668
230401,15.314984116666666
230402,22.55996615833333
230403,19.0864913
230404,21.130317208333334
230405,20.884412908333335
230406,14.749456925
230407,16.563115033333332
230408,15.019686808333333
240101,31.35359575
240102,31.216903675
240103,31.073517233333334
240104,30.671754975
240105,30.652849416666665
240106,31.721220175000003
240201,30.991766633333334
240202,30.034684541666667
240203,30.356689558333333
240301,31.22606555
240302,31.522541466666667
240303,31.127478491666665
240304,31.738157933333333
250101,31.91101911666667
250102,32.99109216666667
250103,32.386283633333335
250104,32.01350870833333
250105,32.604665075
250106,33.102678491666666
250107,32.428896791666666
250201,31.447242941666666
250202,31.827254566666667
250203,32.092391191666664
250204,31.579913383333334
250301,32.353721883333336
250302,33.33247633333333
250303,33.43347130833333
250304,33.37761375833333
250305,33.364080775
250401,31.221164125
