ubigeo,aai
130812,0.04079469166666667
130813,0.14378575833333335
130901,0.05298179166666667
130902,0.08054459166666667
130903,0.065368125
130904,0.101898475
130905,0.13868381666666665
130906,0.02756395
130907,0.13776764166666666
130908,0.0030228083333333337
131001,0.0782665
131002,0.086507
131003,0.22028363333333334
131004,0.06818699166666667
131005,0.049117741666666666
131006,0.3954599583333333
131007,0.11755630833333333
131008,0.07656505833333334
131101,0.30695375
131102,0.17905015833333335
131103,0.16186190833333333
131104,0.425401075
131201,0.36080886666666667
131202,0.20593535833333335
131203,0.23367526666666666
140101,0.001096583333333334
140102,0.2516733166666667
140103,0.039664533333333335
140104,0.032676016666666675
140105,-0.012968925000000001
140106,-0.019066916666666666
140107,0.082223
140108,-0.02130360833333333
140109,0.3862342583333333
140110,0.38474574166666664
140111,-0.00904640833333333
140112,-0.02923268333333334
140113,0.04854515
140114,-0.12458465833333333
140115,0.12164826666666667
140116,0.25528965833333334
140117,0.21141923333333335
140118,0.025326058333333328
140119,0.219123975
140120,0.10727347500000001
140201,0.040989658333333324
140202,0.294411525
140203,0.277844675
140204,0.11925245833333332
140205,0.16327333333333333
140206,0.062250741666666665
140301,-0.022071983333333333
140302,0.41278481666666667
140303,0.11607274166666666
140304,0.21272463333333333
140305,0.019447608333333335
140306,0.3827911333333333
140307,0.34527205
140308,0.304397125
140309,0.12393942499999999
140310,0.4713359916666667
140311,-0.024656658333333338
140312,0.08618994166666666
150101,0.5883482
150102,0.39834543333333333
150103,0.569524725
150104,0.42171248333333333
150105,0.5370836999999999
150106,0.5461050333333334
150107,0.21910013333333334
150108,0.453751625
150109,0.38395593333333333
150110,0.6887768166666667
150111,0.774392025
150112,0.6668544666666667
150113,0.52774945
150114,0.61954285
150115,0.6768636583333333
150116,0.545005975
150117,0.625553625
150118,0.391028375
150119,0.76345235
150120,0.4570953416666667
150121,0.4864373833333333
150122,0.47074979166666664
150123,0.6103665833333334
150124,0.65602445
150125,0.7876484916666666
150126,0.8011528416666667
150127,0.7793476500000001
150128,0.6957780166666666
150129,0.8452605333333334
150130,0.6230909833333333
150131,0.5068248166666667
150132,0.5566971333333334
150133,0.6783135166666666
150134,0.7195246083333333
150135,0.5882835166666667
150136,0.4556396
150137,0.7772304583333334
150138,0.7852741583333334
150139,0.5918926083333333
150140,0.6056251166666666
150141,0.5606504416666667
150142,0.7570243416666667
150143,0.810142275
150201,0.6395338666666667
150202,0.3731560666666667
150203,0.6227965416666666
150204,0.52216155
150205,0.64679165
150301,0.16537654166666665
150302,0.19320535
150303,0.168875575
150304,0.10398665833333333
150305,0.297907425
150401,0.3848975416666667
150402,0.2872551
150403,0.25031575
150404,0.29467744166666665
150405,0.3620734583333333
150406,0.42311103333333333
150407,0.17989406666666666
150501,0.8145966416666667
150502,0.757326825
150503,0.13323919166666667
150504,0.6074766333333333
150505,0.41197455
150506,0.279563625
150507,0.8930408583333334
150508,0.208465975
150509,0.7710308833333334
150510,0.5357444916666667
150511,-0.015547233333333334
150512,0.6097713583333333
150513,0.78208815
150514,0.6760070583333333
150515,0.7521723083333334
150516,0.1284767
150601,0.5358957916666667
150602,0.24555736666666667
150603,0.37743935
150604,0.36118175
150605,0.6033258333333333
150606,0.33298978333333334
150607,0.36161513333333334
150608,0.291958975
150609,0.29865404166666665
150610,0.22359040833333332
150611,0.40642493333333335
150612,0.4549489166666667
150701,0.309117725
150702,0.18516966666666668
150703,0.5791271
150704,0.23674486666666666
150705,0.16282969166666666
150706,0.24382337499999998
150707,0.2993645833333333
150708,0.25892309166666666
150709,0.21180499166666666
150710,0.24743538333333334
150711,0.18166783333333333
150712,0.2119474
150713,0.15873910000000002
150714,0.38763033333333335
150715,0.2327341
150716,0.21773996666666667
150717,0.35446575
150718,0.23506100833333332
150719,0.23234971666666668
150720,0.28925209166666666
150721,0.2992479
150722,0.25630795
150723,0.37906125
150724,0.4326194333333333
150725,0.391095125
150726,0.317320175
150727,0.417808625
150728,0.4822843666666667
150729,0.32157871666666665
150730,0.24669069166666666
150731,0.2844333
150732,0.26771714166666666
150801,0.4417000583333333
150802,0.29990897499999997
150803,0.41327097500000004
150804,0.19857678333333334
150805,0.4996497583333333
150806,0.476970225
150807,0.3365674
150808,0.2867881666666667
150809,0.19393268333333333
150810,0.5302062833333333
150811,0.207049
150812,0.6757787166666667
150901,0.18608921666666667
150902,0.1000751
150903,0.28513961666666665
150904,0.20787168333333333
150905,0.2748578916666667
150906,0.05451814166666667
151001,0.3017694833333333
151002,0.11298776666666667
151003,0.21235521666666668
151004,0.2573027
151005,0.34253590833333336
151006,0.278740725
151007,0.367993225
151008,0.3158508333333333
151009,0.16963585
151010,0.4135507583333333
151011,0.24270763333333334
151012,0.20755198333333333
151013,0.273382675
151014,0.239687275
151015,0.3367950333333333
151016,0.19113226666666666
151017,0.25196375833333334
151018,0.10621969166666667
151019,0.2720726333333333
151020,0.31193540833333333
151021,0.35580275
151022,0.11075094166666667
151023,0.32593171666666665
151024,0.279768825
151025,0.10218842500000001
151026,0.3128559416666667
151027,0.2537083
151028,0.20513875833333334
151029,0.15638907500000002
151030,0.09581363333333333
151031,0.188696325
151032,0.26289035833333335
151033,0.3053186666666667
160101,0.22932844166666666
160102,0.22979016666666668
160103,0.12626078333333332
160104,0.14576453333333333
160105,0.17269548333333332
160106,0.251041925
160107,0.22899725833333334
160108,0.177791025
160110,0.2629468
160112,0.14481605833333333
160113,0.19205945833333335
160201,0.1546267
160202,0.11490375000000001
160205,0.15680948333333333
160206,0.08023390833333334
160210,0.0649341
160211,0.10970170833333334
160301,0.157915125
160302,0.141240725
160303,0.1778643
160304,0.13203661666666666
160305,0.092755525
160401,0.16980659166666667
160402,0.14376539166666666
160403,0.08595996666666667
160404,0.07234325
160501,0.07613689166666666
160502,0.12209810833333333
160503,0.09660910833333333
160504,0.0687987
160505,0.08884113333333334
160506,0.024627899999999998
160507,0.22175415833333334
160508,0.102794175
160509,0.11631774166666665
160510,0.06611571666666666
160511,0.11897669166666666
160601,0.13298918333333334
160602,0.09068815833333334
160603,0.0407074
160604,0.11394664166666667
160605,0.06859664166666667
160606,0.07993264166666667
160701,0.16328546666666666
160702,0.12473633333333334
160703,0.14156705
160704,0.1288279
160705,0.1473348
160706,0.183978725
160801,0.19140435
160802,0.18308493333333334
160803,0.23990900833333334
160804,0.26160836666666665
170101,0.05669726666666667
170102,0.036732633333333334
170103,0.08843349166666667
170104,0.09171248333333333
170201,0.13894010833333334
170202,0.015756041666666668
170203,0.0832635
170204,0.023785700000000003
170301,0.05738065833333333
170302,0.10951233333333332
170303,0.05960085833333333
180101,0.6360500416666667
180102,0.6760358666666667
180103,0.9456140666666667
180104,0.6847806583333333
180105,0.6824805083333333
180106,0.44243315
180201,1.1979232583333332
180202,0.49648025
180203,1.1508431833333332
180204,0.2715743
180205,0.8885862166666667
180206,0.44141698333333335
180207,1.0036234
180208,0.667154825
180209,0.8820061916666666
180210,0.47626711666666666
180211,0.271486
180301,0.474090575
180302,0.034305183333333336
180303,0.7659237249999999
190101,0.15125606666666666
190102,0.245603675
190103,0.10221819166666668
190104,0.21249115833333335
190105,0.0760328
190106,0.08202622500000001
190107,0.1620588
190108,0.09883521666666667
190109,0.273206225
190110,0.20344691666666667
190111,0.149616625
190112,0.187790675
190113,0.120257975
190201,0.13779105
190202,0.007545816666666664
190203,0.03591745833333333
190204,-0.05092479166666666
190205,0.13724533333333333
190206,0.011514058333333327
190207,0.03657905833333333
190208,-0.03178887500000001
190301,0.12973428333333334
190302,0.24815337499999998
190303,0.22768261666666667
190304,0.14190303333333334
190305,0.26244731666666665
190306,0.11867860833333334
190307,0.29377454166666667
190308,0.20231945
200101,7.19333333333334e-4
200104,0.008030458333333329
200105,0.18224761666666667
200107,0.23890443333333333
200108,0.2514177166666667
200109,0.18849215833333333
200110,0.06378309166666667
200111,0.05171599166666667
200114,-0.017607525
200115,0.270190325
200201,0.15549395833333332
200202,0.46822203333333334
200203,0.4172374916666667
200204,0.22117799166666666
200205,0.4981787
200206,0.13026891666666665
200207,0.2920047333333333
200208,0.43688973333333336
200209,0.5660215333333334
200210,0.24278565833333335
200301,0.235091925
200302,0.5018198416666667
200303,0.5053333166666667
200304,0.28848286666666667
200305,0.50213465
200306,0.42840301666666664
200307,0.29531824166666665
200308,0.16819557499999999
200401,0.16925324166666667
200402,-0.07334245833333333
200403,0.5085903583333333
200404,0.04289388333333333
200405,0.10040910833333333
200406,0.04144903333333333
200407,0.172618575
200408,0.35792083333333335
200409,0.47514263333333334
200410,0.41509568333333335
200501,0.044793266666666665
200502,0.03278165833333334
200503,-0.099213875000000007
200504,-0.10634295
200505,0.1240248
200506,-0.023703491666666656
200507,-0.09846480833333333
200601,-0.23695211666666666
200602,-0.12596029166666667
200603,-0.082874775
200604,-0.09485379166666667
200605,0.10474985833333333
200606,0.14014860833333334
200607,-0.3217795333333333
200608,-0.17643685
200701,0.13130526666666667
200702,0.12017535000000001
200703,-0.013414049999999999
200704,-0.100623125
200705,-0.055628175
200706,-0.013723583333333334
200801,0.4854918833333333
200802,-0.09729704166666667
200803,0.03018488333333334
200804,0.30076620833333334
200805,0.0955853
200806,-0.026192033333333333
210101,0.05016235
210102,0.1850473
210103,0.6661234083333333
210104,-0.002082375000000001
210105,0.23713956666666666
210106,-0.00837047499999999
210107,0.05600485
210108,0.15330686666666668
210109,0.07813346666666666
210110,-0.054899341666666664
210111,0.280173425
210112,0.007386599999999993
210113,0.17416191666666667
210114,0.12734165833333333
210115,0.16497471666666666
210201,0.03733194166666667
210202,-0.06458710833333334
210203,-0.016846375000000004
210204,0.10502878333333333
210205,-0.031976216666666675
210206,-0.06373816666666667
210207,0.005623508333333335
210208,0.11099281666666667
210209,0.15935983333333334
210210,0.040634425
210211,0.07065814166666666
210212,0.01854932500000001
210213,0.135387225
210214,-0.006197599999999999
210215,-0.025298058333333335
210301,0.058628683333333334
210302,0.040966975
210303,0.19822434166666666
210304,0.24185213333333333
210305,0.24582715833333332
210306,-0.076958125
210307,0.291760375
210308,0.2905244083333333
210309,0.364690375
210310,0.21803568333333334
210401,-0.087375225
210402,0.005347924999999997
210403,0.03411825833333333
210404,0.22918929166666666
210405,0.28223240833333335
210406,-0.2260893
210407,-0.10041876666666667
210501,0.10316725833333333
210502,0.361309025
210503,0.2190802083333333
210504,0.3781427666666667
210505,0.130542825
210601,-0.025579191666666664
210602,0.30522268333333336
210603,0.1019632
210604,0.11388824166666667
210605,0.06950478333333333
210606,0.11737790833333334
210607,0.1083297
210608,0.034353924999999993
210701,0.2736597416666667
210702,0.2989863
210703,0.018559316666666662
210704,-0.010050975
210705,0.11495911666666667
210706,0.17763251666666668
210707,0.12446323333333333
210708,0.062034624999999996
210709,0.07407205833333333
210710,0.11682347500000001
210801,0.03985990833333334
210802,0.16505369166666667
210803,0.057563375
210804,-0.04239800833333333
210805,0.09620199166666667
210806,0.12535950833333334
210807,0.10831973333333333
210808,-4.5533333333333623e-4
210809,0.014029166666666665
210901,-0.11477828333333333
210902,-0.20222639166666667
210903,0.167625375
210904,-0.12915093333333333
211001,0.12381584166666666
211002,0.19784085833333334
211003,-0.025095949999999995
211004,0.18940331666666665
211005,0.49760768333333333
211101,0.13001681666666667
211102,0.190470925
211103,0.104958625
211104,0.014263350000000003
211105,0.005579558333333331
211201,0.466130225
211202,0.15939448333333334
211203,0.2875054166666667
211204,0.4673124416666667
211205,0.5525851416666666
211206,0.512082425
211207,0.16561526666666665
211208,0.3715877166666667
211209,0.21771913333333334
211210,0.09408700833333333
211301,-0.13019733333333333
211302,-0.14104974166666667
211303,0.04515799999999999
211304,-0.17553459166666666
211305,-0.270185525
211306,-0.33843199166666665
211307,-0.15009889166666668
220101,0.22207289166666666
220102,0.21455059999999998
220103,0.2587490333333333
220104,0.1356163
220105,0.23841069166666665
220106,0.222304375
220201,0.12286680833333333
220202,0.21104791666666667
220203,0.11346164166666667
220204,0.08961775833333332
220205,0.13810188333333334
220206,0.0410276
220301,0.10262351666666666
220302,0.11421495000000001
220303,0.18189090833333332
220304,0.17642514166666667
220305,0.21388589166666666
220401,0.16213850833333332
220402,0.23662261666666667
220403,0.115594025
220404,0.03624036666666667
220405,0.077394825
220406,-0.016015125000000005
220501,0.10462586666666666
220502,0.12698415833333332
220503,0.17196028333333332
220504,0.27962734166666664
220505,0.24114215833333333
220506,0.24255415000000002
220507,0.05486975833333333
220508,0.3174276
220509,0.14715374166666667
220510,0.13627699166666665
220511,0.1500859
220601,-0.042956241666666665
220602,0.01684955
220603,0.18767100833333333
220604,0.03707599166666666
220605,0.043658999999999996
220701,0.09679749166666667
220702,0.10426605
220703,0.03341136666666666
220704,0.11432398333333332
220705,0.026140041666666666
220706,0.054832158333333325
220707,0.053185616666666664
220708,0.16388485833333333
220709,0.13951561666666668
220710,0.25810979166666664
220801,0.11337395
220802,0.24706046666666667
220803,0.2450213
220804,0.24251755833333333
220805,0.35524939166666664
220806,0.028016875
220807,-0.00964588333333333
220808,0.087566775
220809,-0.03784109166666667
220901,0.08644875
220902,0.28687875
220903,0.06729538333333333
220904,0.19030055833333334
220905,0.07607673333333333
220906,0.12602545833333334
220907,0.17646934166666667
220908,0.30665763333333335
220909,0.19870300833333335
220910,0.10195380833333334
220911,0.07750984166666666
220912,0.13841166666666666
220913,0.12432072500000001
220914,0.11730778333333333
221001,-0.127138075
221002,6.460583333333325e-4
221003,0.062503925
221004,0.35594373333333335
221005,-0.022102858333333333
230101,0.5627558416666667
230102,0.53426085
230103,0.9330821583333333
230104,0.7042294166666667
230105,0.3842940166666667
230106,0.7042902333333333
230107,0.393102175
230108,0.9144051083333333
230109,0.13931114166666667
230110,0.6313765583333333
230111,0.401118775
230201,0.5782794583333334
230202,0.2737285
230203,0.2784656833333333
230204,0.07649049166666667
230205,-0.048046875
230206,0.21773539166666667
230301,0.21087485833333333
230302,0.417550225
230303,-0.0171583
230401,0.4638790583333333
230402,0.2987988833333333
230403,0.48000728333333337
230404,0.304579475
230405,0.54860565
230406,0.3386933916666667
230407,0.5499710666666666
230408,0.5170525166666666
240101,0.16133393333333335
240102,0.153288325
240103,0.327219375
240104,0.41244888333333335
240105,0.27241753333333335
240106,0.35960726666666665
240201,0.20741458333333332
240202,0.3760160666666667
240203,0.036368025
240301,0.214936875
240302,0.3383356416666667
240303,0.507559275
240304,0.39554315
250101,0.179727675
250102,0.08974030833333332
250103,0.12263905833333333
250104,0.08669213333333334
250105,-0.072617525
250106,-0.010585799999999994
250107,0.11354269166666667
250201,0.09506645833333333
250202,-0.03488254166666667
250203,0.16725103333333333
250204,0.046970116666666666
250301,0.29486921666666666
250302,0.156803975
250303,0.11447685
250304,0.056298108333333326
250305,0.15721745833333334
250401,0.07539298333333333
