ubigeo,tmmn
150118,12.326850733333334
150119,14.185914825
150120,15.78353555
150121,15.835282341666666
150122,15.545477908333334
150123,13.525376283333333
150124,15.69705335
150125,15.221416366666666
150126,13.948718991666667
150127,13.7751181
150128,15.244537158333333
150129,14.840153733333333
150130,15.294245808333333
150131,15.562315633333334
150132,13.497549983333334
150133,15.4207316
150134,15.149075008333334
150135,16.2424765
150136,16.099074075
150137,14.852485116666667
150138,15.91248075
150139,15.359598566666667
150140,15.336956658333333
150141,15.465485566666667
150142,15.4209573
150143,14.504890358333334
150201,14.950592291666666
150202,14.861961858333334
150203,14.925487266666666
150204,14.316997333333333
150205,15.2179282
150301,-1.501202775
150302,0.44974994999999995
150303,-0.9105636500000001
150304,5.583100508333334
150305,6.2782701916666666
150401,-0.03209356666666665
150402,3.55954375
150403,7.353358683333334
150404,-2.375381125
150405,0.27405341666666666
150406,0.6565358916666667
150407,9.976786691666666
150501,14.063815208333333
150502,14.564461308333334
150503,10.314506008333334
150504,14.887405833333334
150505,13.293223058333334
150506,11.214425466666667
150507,14.994281166666667
150508,10.053816691666666
150509,14.763383041666668
150510,12.207530475
150511,8.425378375
150512,12.942568883333333
150513,15.469116225
150514,15.156506783333333
150515,14.63053395
150516,9.450524183333334
150601,13.514489058333334
150602,-1.681936975
150603,1.9865780916666667
150604,13.065501441666667
150605,15.054581283333333
150606,5.701816683333333
150607,6.170967575
150608,-1.5870885916666666
150609,3.8993888500000002
150610,-2.325237825
150611,7.042152333333334
150612,0.26381373333333336
150701,0.38511381666666666
150702,8.561110425
150703,3.4523649
150704,-2.7833797083333334
150705,-2.7966598666666664
150706,3.581179016666667
150707,1.0209913416666667
150708,-2.700204633333333
150709,-1.0714397083333334
150710,1.9986558916666666
150711,1.3371367583333333
150712,-1.6833289833333334
150713,2.972983483333333
150714,10.305394100000001
150715,1.2682498416666665
150716,7.492002058333333
150717,6.815073791666666
150718,-1.1844554333333333
150719,-1.8940729916666668
150720,-1.95959805
150721,-0.6919371666666666
150722,-2.010428533333333
150723,3.1247161
150724,0.8812752416666667
150725,-0.022351116666666646
150726,3.694262608333333
150727,9.1874538
150728,8.668732983333333
150729,-1.6243957166666667
150730,5.266724875
150731,8.401799158333333
150732,2.882315616666667
150801,14.665894791666666
150802,5.517877408333334
150803,15.07081545
150804,2.0371787666666665
150805,15.073197233333334
150806,13.7252534
150807,0.9960921
150808,4.045424125
150809,-2.2370173333333336
150810,14.4542249
150811,11.9782545
150812,15.083513125
150901,-2.1882723
150902,1.3798221
150903,-0.634293875
150904,2.6145324333333333
150905,3.23681675
150906,0.7475419583333333
151001,0.151215675
151002,-0.8377025666666666
151003,2.207416
151004,-1.5140837083333334
151005,0.6524661833333333
151006,1.5567134166666667
151007,-0.3657046666666667
151008,5.238014466666667
151009,6.524217999999999
151010,4.055759325
151011,-0.15771364166666665
151012,-0.9031980666666667
151013,4.184482533333333
151014,-0.8011112583333334
151015,3.589866316666667
151016,-1.833494325
151017,-1.5437932
151018,-1.6251118416666666
151019,-1.6205146833333333
151020,-1.0329552333333334
151021,-1.9533383999999998
151022,5.257483891666666
151023,3.5834078083333334
151024,0.32957777499999996
151025,5.991583608333333
151026,-1.3291836083333333
151027,1.7200742083333334
151028,-2.2409296416666664
151029,4.310072283333334
151030,-0.7398326249999999
151031,-0.6688234666666666
151032,1.7393408000000001
151033,-1.0939882666666667
160101,21.776375933333334
160102,21.744333516666668
160103,21.795745575
160104,21.710113183333334
160105,21.79592555
160106,21.86935104166667
160107,21.793388858333334
160108,21.724748441666666
160110,21.67979555
160112,21.80636859166667
160113,21.884473575
160201,22.211673
160202,20.82630844166667
160205,22.520085899999998
160206,22.520385558333334
160210,22.217222491666668
160211,22.000010008333334
160301,22.025877058333332
160302,22.190889849999998
160303,21.653554141666667
160304,21.700351283333333
160305,22.133378541666666
160401,22.046982833333335
160402,21.862862533333335
160403,21.645202208333334
160404,21.878357816666668
160501,21.848576466666668
160502,21.137591366666665
160503,21.98908555
160504,21.772166716666668
160505,21.744280683333333
160506,22.114699808333334
160507,21.737983825
160508,21.307200641666665
160509,21.653749758333333
160510,21.7961896
160511,21.335121116666667
160601,20.88121065
160602,21.51778395
160603,21.451905158333332
160604,20.058422883333332
160605,21.767460758333332
160606,21.42810615
160701,20.98302736666667
160702,21.621322275
160703,21.388799008333333
160704,22.036592183333333
160705,22.61319565
160706,21.908154908333334
160801,22.072250841666666
160802,21.959319183333335
160803,21.75847303333333
160804,22.127432691666666
170101,20.211110525
170102,21.060139425
170103,20.274181816666665
170104,20.80870395
170201,18.056626883333333
170202,19.689835266666666
170203,20.3639047
170204,20.29788185
170301,19.512898116666666
170302,19.639714533333333
170303,19.915012058333332
180101,11.730000266666666
180102,-1.7858616416666666
180103,2.3801830833333333
180104,10.261937583333333
180105,0.07449594166666663
180106,2.6243660833333333
180201,4.343907308333334
180202,-1.6279255416666667
180203,0.5522584666666667
180204,-1.5976009
180205,9.818907791666668
180206,-2.0998060583333333
180207,1.606564775
180208,3.3442670833333334
180209,6.268447741666667
180210,-1.8175227916666665
180211,-1.28823895
180301,14.3676111
180302,13.247494991666667
180303,14.30123035
190101,-0.8495359833333334
190102,2.9600544166666665
190103,2.2318566916666667
190104,-2.05113875
190105,-0.15757272499999997
190106,2.156506875
190107,3.6349645583333334
190108,0.9897375166666667
190109,-1.331092075
190110,0.325496
190111,-0.6535006833333333
190112,-0.0010264999999999695
190113,0.18724160833333334
190201,-1.1207926
190202,1.5012798416666666
190203,0.3561364166666667
190204,3.6916200249999997
190205,-0.15391720833333333
190206,0.851932225
190207,2.948394425
190208,0.36688618333333334
190301,11.193785558333333
190302,9.852740033333333
190303,8.380727016666667
190304,18.07107609166667
190305,13.343769883333334
190306,17.696208191666667
190307,14.5322303
190308,19.777626275
200101,18.153384433333333
200104,18.086049025
200105,17.8680877
200107,17.896406266666666
200108,17.862699258333333
200109,17.762963233333334
200110,17.568771208333334
200111,18.185558258333334
200114,18.506331891666665
200115,18.013659616666665
200201,12.308135641666667
200202,12.725684316666667
200203,15.908689275
200204,11.887094016666667
200205,14.816218016666667
200206,10.945280366666667
200207,16.821174058333334
200208,13.614185066666666
200209,14.557779441666666
200210,18.43950965
200301,8.31963175
200302,13.316143083333333
200303,8.108565041666667
200304,12.928463425
200305,13.424601191666667
200306,13.26949385
200307,10.047760591666666
200308,10.111994591666667
200401,18.275284225
200402,18.154308675
200403,11.835093925
200404,18.243972475
200405,18.446272658333335
200406,17.42649175
200407,17.6706581
200408,15.862087441666667
200409,14.190396083333333
200410,14.133581958333334
200501,17.531084166666666
200502,18.240665183333334
200503,18.182914941666667
200504,17.968874316666668
200505,17.945048308333334
200506,18.349204775
200507,18.277792241666667
200601,18.529674483333334
200602,18.391666666666666
200603,18.375750083333333
200604,18.479160458333332
200605,17.869201099999998
200606,18.087310783333333
200607,18.7967991
200608,18.531844816666666
200701,17.934686525
200702,18.368986183333334
200703,18.035033124999998
200704,18.398082325
200705,18.777685383333335
200706,19.1746126
200801,17.661787825
200802,17.699999991666665
200803,17.710697075
200804,17.866626691666667
200805,17.683646041666666
200806,17.715989708333332
210101,2.3832713583333334
210102,1.7225700166666666
210103,5.420316916666667
210104,3.553397233333333
210105,5.01638345
210106,3.93086845
210107,4.5575673
210108,4.48524965
210109,-0.570803525
210110,3.8769178916666664
210111,-0.12889150000000005
210112,4.147030325
210113,-2.0473551833333334
210114,0.09373242500000004
210115,2.3694352333333333
210201,0.6739676666666666
210202,2.6183474916666665
210203,1.4595491416666666
210204,-0.3827864666666666
210205,3.4253510583333333
210206,2.3619646249999997
210207,0.6330032583333333
210208,-0.7557191333333334
210209,-1.2450683833333334
210210,3.5743871333333335
210211,-1.935003675
210212,-0.8186077666666667
210213,1.7509529916666666
210214,1.2549718166666666
210215,-0.33252659999999995
210301,-3.3147701416666666
210302,-2.8829756833333335
210303,13.150188266666667
210304,13.27471625
210305,-4.187483358333333
210306,-1.6677901666666668
210307,3.228007875
210308,0.08146522499999993
210309,13.246184858333333
210310,-0.9458114666666666
210401,3.345483775
210402,3.2793653916666665
210403,1.904440025
210404,2.9198148833333333
210405,0.13594398333333335
210406,3.447386875
210407,3.5201392833333336
210501,3.6818282583333333
210502,-1.4361271
210503,5.554497225
210504,-1.1651099
210505,1.6452660833333332
210601,3.485911241666667
210602,0.43318488333333327
210603,2.80766615
210604,1.7175276916666666
210605,3.809378375
210606,3.091396158333333
210607,4.005665216666666
210608,3.145281875
210701,0.4683985666666667
210702,0.5300585333333333
210703,1.92668565
210704,1.732678775
210705,-3.9949129333333335
210706,-3.0359038833333334
210707,-3.855639441666667
210708,-0.4580792833333333
210709,-2.8355595
210710,-3.3763250833333336
210801,-1.8093291083333334
210802,-2.5768578583333333
210803,-2.506658475
210804,-2.47844665
210805,-2.692351508333333
210806,-3.2508473749999998
210807,-1.156230125
210808,-2.9247859000000003
210809,-1.7282828583333334
210901,3.84695685
210902,3.8152967666666666
210903,2.30081325
210904,4.527007716666667
211001,-0.24372305833333327
211002,-1.9572359916666666
211003,1.4874837
211004,0.3122708249999999
211005,2.5146562583333334
211101,2.8152695833333334
211102,2.788560275
211103,-1.1988048
211104,3.8720292583333333
211105,3.445753191666667
211201,6.600034516666667
211202,-0.4579155666666666
211203,13.941219316666666
211204,1.9119672666666667
211205,7.7951954416666664
211206,2.7073780916666665
211207,14.27701105
211208,12.042887633333333
211209,13.651392733333333
211210,19.261775858333333
211301,3.703455283333333
211302,3.6116522333333334
211303,2.9088646333333337
211304,3.6719942916666666
211305,4.128371983333333
211306,3.4559322
211307,4.12388075
220101,17.993219866666667
220102,19.550675116666667
220103,19.506410791666667
220104,17.59199879166667
220105,16.1254636
220106,19.618352774999998
220201,20.520755883333333
220202,18.031198716666665
220203,20.015490858333333
220204,20.373224191666665
220205,20.416417383333332
220206,21.238414791666667
220301,19.300928141666667
220302,19.8606413
220303,16.835806766666668
220304,19.7182479
220305,19.310581841666668
220401,18.65309613333333
220402,16.00001145
220403,20.243969216666667
220404,19.556714066666668
220405,20.1453431
220406,20.752689116666666
220501,19.569652658333332
220502,17.401505766666666
220503,21.091259083333334
220504,20.706430575
220505,19.57030915
220506,18.023246866666668
220507,19.934771391666665
220508,18.538230691666666
220509,20.090678475
220510,18.709709008333334
220511,19.241425341666666
220601,20.137982416666667
220602,17.46237925
220603,10.586488458333333
220604,17.412029558333334
220605,20.5598405
220701,20.822899141666667
220702,19.995923133333335
220703,20.638776258333333
220704,20.255202158333333
220705,20.530599908333333
220706,20.929880716666666
220707,20.885335133333335
220708,19.000417791666667
220709,20.284829983333335
220710,18.752849416666667
220801,18.510192083333333
220802,15.300155933333333
220803,16.353934575
220804,15.741597666666667
220805,13.035068541666666
220806,19.4491641
220807,19.277287049999998
220808,17.96901655
220809,19.385375225
220901,20.138755791666668
220902,19.81483635
220903,20.236679741666666
220904,19.726518275
220905,21.5586852
220906,21.679334366666666
220907,20.538154066666667
220908,20.43851241666667
220909,19.309099225
220910,20.476744991666667
220911,21.738171225
220912,19.065719966666666
220913,19.058481775
220914,19.456829075
221001,17.908991741666668
221002,18.367976875
221003,15.568408258333333
221004,7.398977825
221005,18.017598200000002
230101,11.361541916666667
230102,12.053197583333333
230103,12.649771941666666
230104,11.568846041666667
230105,11.738616708333334
230106,6.887722233333333
230107,-1.5525096166666668
230108,11.020115525
230109,14.731378183333334
230110,13.850427308333334
230111,15.694305175
230201,-2.2670323833333335
230202,0.8300962666666667
230203,-1.0815577583333333
230204,6.119101316666667
230205,3.1688239416666666
230206,5.080896291666667
230301,13.6656783
230302,9.076361316666667
230303,14.157623591666667
230401,-1.8214737166666668
230402,7.099362891666667
230403,2.6616888833333334
230404,5.110687025
230405,4.937999041666666
230406,-2.066373583333333
230407,-0.4597343333333333
230408,-1.9600531916666668
240101,21.6198503
240102,21.4157923
240103,20.959942875
240104,19.458154041666667
240105,19.545437991666667
240106,21.436968441666668
240201,20.6429143
240202,18.744762658333332
240203,19.722344283333335
240301,21.867969483333333
240302,21.952864583333334
240303,20.110800541666666
240304,21.740282025
250101,20.887465191666667
250102,21.520595775
250103,21.008967183333333
250104,21.03054016666667
250105,21.35259514166667
250106,21.432323691666667
250107,21.2912008
250201,19.598034766666668
250202,20.071645333333333
250203,20.677765100000002
250204,20.338092075
250301,19.651108275000002
250302,21.459479525
250303,21.468636183333334
250304,21.673433175
250305,21.64020285
250401,19.731118091666666
